time,open,high,low,close,candle,body,wick_up,wick_down,pattern,rsi,ema20,ema50,macd,histogram,adx,atr,signal,score,sl,tp,tick_dir,tick_bull%,ob_bias,ob_imbal,rt_bias,rt_score,spread,logged_at
2026-03-24 16:00:00,4411.696,4413.979,4404.268,4409.817,BEARISH,1.879,2.283,5.549,Spinning Top,50.7,4411.39656,4404.42283,5.91169,-0.90703,27.32,11.95274,SELL,2.98,4421.76974,4290.28956,NEUTRAL,49.0,NEUTRAL,0.0,NEUTRAL,-0.015,0.364,2026-03-24 23:04:12
2026-03-24 16:05:00,4406.813,4412.133,4402.33,4408.103,BULLISH,1.29,4.03,4.483,Spinning Top,49.76,4410.83205,4404.45747,4.74813,-1.61932,29.86,11.66611,SELL,0.16,4419.76911,4291.44189,NEUTRAL,54.4,NEUTRAL,0.0,NEUTRAL,0.065,0.4,2026-03-24 23:09:25
2026-03-24 16:10:00,4412.32,4412.836,4407.611,4410.726,BEARISH,1.594,0.516,3.115,,51.18,4411.19066,4404.86451,4.43713,-1.59888,32.06,10.95925,WAIT,-1.6,,,NEUTRAL,52.8,NEUTRAL,0.0,NEUTRAL,0.045,0.4,2026-03-24 23:14:43
2026-03-24 16:15:00,4414.23,4423.829,4411.543,4423.411,BULLISH,9.181,0.418,2.687,,58.25,4412.64868,4405.72046,5.09764,-0.79427,27.92,11.31804,WAIT,6.62,,,NEUTRAL,55.6,NEUTRAL,0.0,NEUTRAL,0.085,0.4,2026-03-24 23:19:58
2026-03-24 16:20:00,4424.255,4424.299,4419.194,4423.094,BEARISH,1.161,0.044,3.9,Hanging Man,57.82,4413.72085,4406.43561,5.37369,-0.42604,25.51,10.66129,WAIT,7.31,,,NEUTRAL,48.8,NEUTRAL,0.0,NEUTRAL,-0.02,0.4,2026-03-24 23:24:11
2026-03-24 16:25:00,4423.402,4425.674,4419.165,4421.731,BEARISH,1.671,2.272,2.566,Spinning Top,56.78,4414.51457,4407.04892,5.38592,-0.33561,23.28,10.17745,WAIT,4.89,,,NEUTRAL,49.2,NEUTRAL,0.0,NEUTRAL,-0.01,0.4,2026-03-24 23:29:47
2026-03-24 16:30:00,4420.938,4424.115,4416.117,4419.257,BEARISH,1.681,3.177,3.14,Spinning Top,54.93,4414.91729,4407.50626,5.07941,-0.50645,20.88,9.88686,WAIT,0.57,,,NEUTRAL,49.7,NEUTRAL,0.0,NEUTRAL,-0.005,0.364,2026-03-24 23:35:14
2026-03-24 16:45:00,4424.563,4427.622,4419.235,4422.098,BEARISH,2.465,3.059,2.863,Spinning Top,55.42,4415.98154,4408.77956,4.38343,-0.56276,18.57,10.49469,WAIT,1.76,,,NEUTRAL,47.1,NEUTRAL,0.0,NEUTRAL,-0.045,0.4,2026-03-24 23:49:04
2026-03-24 16:50:00,4422.66,4426.545,4422.047,4422.489,BEARISH,0.171,3.885,0.442,Shooting Star,55.66,4416.66575,4409.34537,4.43037,-0.4222,17.09,9.78203,WAIT,4.68,,,NEUTRAL,48.8,NEUTRAL,0.0,NEUTRAL,-0.015,0.4,2026-03-24 23:54:39
2026-03-24 16:55:00,4420.562,4424.303,4418.182,4420.912,BULLISH,0.35,3.391,2.38,Doji,54.51,4416.89351,4409.72172,4.11785,-0.56161,17.01,9.5012,WAIT,7.93,,,NEUTRAL,51.8,NEUTRAL,0.0,NEUTRAL,0.025,0.4,2026-03-25 00:00:23
2026-03-24 17:00:00,4421.299,4426.29,4415.565,4415.879,BEARISH,5.42,4.991,0.314,Bearish Engulfing,50.76,4416.8249,4409.97543,3.57272,-0.88954,18.31,9.66437,SELL,3.37,4425.54337,4319.23525,NEUTRAL,49.2,NEUTRAL,0.0,NEUTRAL,-0.01,0.364,2026-03-25 00:04:11
2026-03-24 17:05:00,4408.691,4408.691,4390.195,4391.537,BEARISH,17.154,0.0,1.342,Marubozu Bear,37.74,4413.77501,4408.97184,0.68424,-2.92739,27.24,11.7213,SELL,-14.94,4403.2583,4274.32398,NEUTRAL,50.0,NEUTRAL,0.0,NEUTRAL,0.0,0.4,2026-03-25 00:10:34
2026-03-24 17:10:00,4392.1,4397.924,4388.038,4395.771,BULLISH,3.671,2.153,4.062,,40.54,4412.10041,4408.47168,-0.7549,-3.49916,32.98,11.4766,WAIT,-12.53,,,NEUTRAL,50.1,NEUTRAL,0.0,NEUTRAL,0.0,0.4,2026-03-25 00:14:17
2026-03-24 17:15:00,4397.374,4402.23,4393.845,4399.443,BULLISH,2.069,2.787,3.529,Spinning Top,42.97,4411.05004,4408.18544,-1.49911,-3.41767,37.95,11.16884,WAIT,-14.83,,,NEUTRAL,51.1,NEUTRAL,0.0,NEUTRAL,0.015,0.4,2026-03-25 00:20:04
2026-03-24 17:20:00,4399.641,4404.888,4397.607,4404.479,BULLISH,4.838,0.409,2.034,,46.31,4410.45594,4408.05395,-1.7532,-2.94211,42.26,10.65047,WAIT,-5.95,,,NEUTRAL,51.7,NEUTRAL,0.0,NEUTRAL,0.025,0.4,2026-03-25 00:23:52
2026-03-24 17:25:00,4401.036,4405.72,4399.237,4404.55,BULLISH,3.514,1.17,1.799,,46.52,4409.60584,4407.79078,-2.15522,-2.63269,46.0,10.1594,WAIT,-1.56,,,NEUTRAL,47.7,NEUTRAL,0.0,NEUTRAL,-0.035,0.4,2026-03-25 00:29:45
2026-03-24 17:30:00,4399.95,4399.95,4381.48,4383.893,BEARISH,16.057,0.0,2.413,,35.52,4406.76528,4406.68232,-4.16485,-3.65583,50.96,11.34967,SELL,-7.19,4395.24267,4270.39625,NEUTRAL,46.6,NEUTRAL,0.0,NEUTRAL,-0.05,0.4,2026-03-25 00:35:35
2026-03-24 17:35:00,4382.754,4385.905,4375.164,4383.202,BULLISH,0.448,2.703,7.59,Doji,35.36,4404.43654,4405.72453,-5.52336,-3.99894,55.62,11.26852,WAIT,-7.17,,,NEUTRAL,49.5,NEUTRAL,0.0,NEUTRAL,-0.01,0.4,2026-03-25 00:39:26
2026-03-24 17:40:00,4382.743,4387.313,4374.725,4376.206,BEARISH,6.537,4.57,1.481,,32.31,4401.70216,4404.54693,-7.05419,-4.41705,58.69,11.44445,WAIT,-10.95,,,NEUTRAL,50.8,NEUTRAL,0.0,NEUTRAL,0.01,0.4,2026-03-25 00:45:20
2026-03-24 17:45:00,4378.202,4383.754,4372.129,4383.676,BULLISH,5.474,0.078,6.073,Bullish Engulfing,37.6,4400.16203,4403.8057,-7.41783,-3.85071,61.57,11.46852,WAIT,-9.52,,,NEUTRAL,52.3,NEUTRAL,0.0,NEUTRAL,0.035,0.4,2026-03-25 00:49:08
2026-03-24 17:50:00,4384.496,4389.158,4381.23,4382.89,BEARISH,1.606,4.662,1.66,Spinning Top,37.46,4398.5954,4403.01973,-7.75304,-3.36034,64.07,11.43556,WAIT,-9.22,,,NEUTRAL,51.8,NEUTRAL,0.0,NEUTRAL,0.025,0.4,2026-03-25 00:54:35
2026-03-24 17:55:00,4385.035,4394.588,4382.805,4387.405,BULLISH,2.37,7.183,2.23,Spinning Top,40.63,4397.72422,4402.49246,-7.48488,-2.50256,62.02,11.48189,WAIT,-4.77,,,NEUTRAL,50.3,NEUTRAL,0.0,NEUTRAL,0.005,0.4,2026-03-25 01:00:24
2026-03-24 18:00:00,4388.416,4392.875,4383.673,4386.591,BEARISH,1.825,4.459,2.918,Spinning Top,40.41,4396.76628,4401.91364,-7.32237,-1.88721,60.25,11.1779,WAIT,-9.59,,,NEUTRAL,51.1,NEUTRAL,0.0,NEUTRAL,0.015,0.364,2026-03-25 01:04:09
2026-03-24 18:05:00,4389.395,4392.585,4386.719,4388.848,BEARISH,0.547,3.19,2.129,Doji,41.89,4396.24894,4401.5048,-6.83656,-1.15619,58.72,10.46965,WAIT,-6.96,,,NEUTRAL,49.1,NEUTRAL,0.0,NEUTRAL,-0.015,0.364,2026-03-25 01:09:38
2026-03-24 18:10:00,4386.241,4394.028,4383.877,4389.956,BULLISH,3.715,4.072,2.364,,43.63,4395.41265,4400.94829,-6.63077,-0.72522,57.99,10.53116,WAIT,-3.72,,,NEUTRAL,48.8,NEUTRAL,0.0,NEUTRAL,-0.02,0.4,2026-03-25 01:15:04
2026-03-24 18:15:00,4389.786,4398.857,4387.19,4396.366,BULLISH,6.58,2.491,2.596,,48.89,4395.49475,4400.76479,-5.71698,0.15215,53.24,10.68261,WAIT,2.28,,,NEUTRAL,50.5,NEUTRAL,0.0,NEUTRAL,0.005,0.4,2026-03-25 01:20:35
2026-03-24 18:20:00,4398.005,4402.56,4396.897,4402.027,BULLISH,4.022,0.533,1.108,,52.97,4396.2531,4400.87385,-4.38061,1.17063,48.36,10.08555,BUY,3.82,4391.94145,4502.88249,NEUTRAL,54.3,NEUTRAL,0.0,NEUTRAL,0.065,0.4,2026-03-25 01:24:28
2026-03-24 18:25:00,4406.14,4409.868,4404.684,4406.521,BULLISH,0.381,3.347,1.456,Doji,55.84,4397.5873,4401.25111,-2.76933,2.17276,44.49,9.8658,BUY,1.82,4396.6552,4505.17905,NEUTRAL,51.4,NEUTRAL,0.0,NEUTRAL,0.02,0.4,2026-03-25 01:30:15
2026-03-24 18:30:00,4407.399,4423.595,4407.063,4417.326,BULLISH,9.927,6.269,0.336,,62.21,4399.54774,4401.91672,-0.81427,3.29031,43.32,10.75463,WAIT,18.51,,,NEUTRAL,49.0,NEUTRAL,0.0,NEUTRAL,-0.015,0.4,2026-03-25 01:34:10
2026-03-24 18:35:00,4414.302,4421.561,4413.613,4419.845,BULLISH,5.543,1.716,0.689,,63.64,4401.23653,4402.51298,0.69465,3.87557,42.3,10.38041,BUY,17.7,4409.46459,4523.64913,NEUTRAL,51.6,NEUTRAL,0.0,NEUTRAL,0.025,0.364,2026-03-25 01:39:43
2026-03-24 18:40:00,4419.767,4420.382,4394.636,4399.148,BEARISH,20.619,0.615,4.512,,48.58,4401.03598,4402.3803,0.3939,2.8601,40.21,12.57118,WAIT,12.76,,,NEUTRAL,48.5,NEUTRAL,0.0,NEUTRAL,-0.02,0.4,2026-03-25 01:45:46
2026-03-24 18:45:00,4400.037,4401.37,4391.193,4394.928,BEARISH,5.109,1.333,3.735,,46.15,4400.53372,4402.12279,-0.12488,1.86129,39.25,12.25195,SELL,3.48,4407.17995,4272.40847,NEUTRAL,49.0,NEUTRAL,0.0,NEUTRAL,-0.015,0.4,2026-03-25 01:49:34
2026-03-24 18:50:00,4396.328,4401.886,4394.938,4400.293,BULLISH,3.965,1.593,1.39,Bullish Engulfing,49.47,4400.64185,4402.10835,-0.06587,1.51682,38.42,11.54476,WAIT,6.26,,,NEUTRAL,46.7,NEUTRAL,0.0,NEUTRAL,-0.05,0.364,2026-03-25 01:54:35
2026-03-24 18:55:00,4399.577,4399.577,4383.879,4384.616,BEARISH,14.961,0.0,0.737,Marubozu Bear,40.92,4399.06207,4401.39897,-1.40279,0.15185,40.14,12.11119,SELL,-7.49,4396.72719,4263.50409,NEUTRAL,55.4,NEUTRAL,0.0,NEUTRAL,0.08,0.4,2026-03-25 02:00:30
2026-03-24 19:00:00,4389.367,4398.619,4388.419,4398.357,BULLISH,8.99,0.262,0.948,,48.94,4399.41775,4401.46457,-0.99706,0.38343,41.63,11.85637,WAIT,-1.46,,,NEUTRAL,55.5,NEUTRAL,0.0,NEUTRAL,0.085,0.4,2026-03-25 02:04:19
2026-03-24 19:05:00,4399.042,4402.782,4396.077,4402.528,BULLISH,3.486,0.254,2.965,,51.38,4399.78065,4401.53543,-0.5941,0.61923,42.92,11.32667,BUY,7.09,4391.20133,4515.79472,NEUTRAL,51.2,NEUTRAL,0.0,NEUTRAL,0.02,0.4,2026-03-25 02:10:09
2026-03-24 19:10:00,4404.564,4406.012,4402.821,4404.458,BEARISH,0.106,1.448,1.637,Doji,52.46,4400.37898,4401.71688,-0.05678,0.9026,44.03,10.51047,WAIT,8.79,,,NEUTRAL,49.2,NEUTRAL,0.0,NEUTRAL,-0.01,0.364,2026-03-25 02:13:58
2026-03-24 19:15:00,4404.189,4407.7,4399.773,4406.072,BULLISH,1.883,1.628,4.416,Spinning Top,53.45,4400.89799,4401.87754,0.36616,1.06387,45.72,10.1912,BUY,9.73,4395.8808,4507.98396,NEUTRAL,47.4,NEUTRAL,0.0,NEUTRAL,-0.04,0.364,2026-03-25 02:19:37
2026-03-24 19:20:00,4407.606,4408.973,4404.91,4408.371,BULLISH,0.765,0.602,2.696,Spinning Top,54.82,4401.73706,4402.18787,0.98458,1.32697,47.18,9.44598,BUY,9.85,4398.92502,4502.83079,NEUTRAL,51.6,NEUTRAL,0.0,NEUTRAL,0.025,0.4,2026-03-25 02:25:10
2026-03-24 19:25:00,4407.842,4411.301,4407.439,4408.98,BULLISH,1.138,2.321,0.403,Spinning Top,55.24,4402.38844,4402.43742,1.38663,1.3889,48.44,8.7167,WAIT,7.98,,,NEUTRAL,45.3,NEUTRAL,0.0,NEUTRAL,-0.07,0.4,2026-03-25 02:29:00
2026-03-24 19:30:00,4407.433,4407.505,4401.659,4401.949,BEARISH,5.484,0.072,0.29,Marubozu Bear,49.9,4402.20742,4402.35742,1.05334,0.86511,47.17,8.44684,SELL,3.65,4410.39584,4317.48061,NEUTRAL,52.9,NEUTRAL,0.0,NEUTRAL,0.045,0.4,2026-03-25 02:34:49
2026-03-24 19:35:00,4402.78,4403.305,4396.408,4397.477,BEARISH,5.303,0.525,1.069,,46.64,4401.82369,4402.19523,0.57215,0.29724,49.28,8.27463,WAIT,-1.59,,,NEUTRAL,47.8,NEUTRAL,0.0,NEUTRAL,-0.03,0.4,2026-03-25 02:40:42
2026-03-24 19:40:00,4397.807,4403.871,4394.97,4402.642,BULLISH,4.835,1.229,2.837,,50.6,4401.92833,4402.22443,0.5713,0.23316,51.34,8.35815,WAIT,1.61,,,NEUTRAL,44.3,NEUTRAL,0.0,NEUTRAL,-0.085,0.4,2026-03-25 02:45:04
2026-03-24 19:45:00,4401.486,4401.868,4397.748,4400.216,BEARISH,1.27,0.382,2.468,,48.77,4401.66116,4402.10015,0.27682,-0.03364,53.13,7.79306,WAIT,-2.33,,,NEUTRAL,46.4,NEUTRAL,0.0,NEUTRAL,-0.055,0.364,2026-03-25 02:49:00
2026-03-24 19:50:00,4399.575,4404.539,4396.482,4403.824,BULLISH,4.249,0.715,3.093,Bullish Engulfing,51.7,4401.83552,4402.15393,0.38366,0.06325,51.8,7.82825,WAIT,3.08,,,NEUTRAL,44.2,NEUTRAL,0.0,NEUTRAL,-0.085,0.4,2026-03-25 02:54:37
2026-03-24 19:55:00,4402.13,4403.472,4397.559,4400.479,BEARISH,1.651,1.342,2.92,Spinning Top,48.98,4401.55493,4402.02204,0.11089,-0.1452,50.64,7.57288,WAIT,2.52,,,NEUTRAL,49.4,NEUTRAL,0.0,NEUTRAL,-0.01,0.364,2026-03-25 03:00:26
2026-03-24 20:00:00,4400.392,4404.091,4398.867,4402.302,BULLISH,1.91,1.789,1.525,,50.63,4401.59834,4402.02089,0.13131,-0.09571,49.64,7.2597,WAIT,-0.12,,,NEUTRAL,49.0,NEUTRAL,0.0,NEUTRAL,-0.015,0.4,2026-03-25 03:04:09
2026-03-24 20:05:00,4399.528,4401.107,4397.877,4399.426,BEARISH,0.102,1.579,1.549,Doji,48.07,4401.15587,4401.81612,-0.23187,-0.33222,49.26,6.73165,SELL,-4.99,4406.15765,4332.10949,NEUTRAL,43.8,NEUTRAL,0.0,NEUTRAL,-0.095,0.4,2026-03-25 03:09:31
2026-03-24 20:10:00,4398.802,4401.864,4397.397,4401.491,BULLISH,2.689,0.373,1.405,Bullish Engulfing,50.22,4401.15685,4401.78984,-0.20028,-0.23592,48.4,6.50342,WAIT,-5.87,,,NEUTRAL,53.8,NEUTRAL,0.0,NEUTRAL,0.055,0.4,2026-03-25 03:14:52
2026-03-24 20:15:00,4400.769,4406.876,4398.881,4406.876,BULLISH,6.107,0.0,1.888,,55.36,4401.62294,4401.95494,0.22259,0.1612,41.91,6.71986,BUY,5.91,4400.15614,4474.07464,NEUTRAL,54.0,NEUTRAL,0.0,NEUTRAL,0.06,0.4,2026-03-25 03:20:11
2026-03-24 20:20:00,4409.493,4431.834,4408.99,4426.842,BULLISH,17.349,4.992,0.503,,68.19,4404.24363,4403.0266,2.35754,1.8045,46.55,9.23098,BUY,18.78,4417.61102,4519.15175,NEUTRAL,54.5,NEUTRAL,0.0,NEUTRAL,0.065,0.515,2026-03-25 03:24:14
2026-03-24 20:25:00,4463.408,4484.005,4449.249,4451.789,BEARISH,11.619,20.597,2.54,,70.79,4411.928,4406.31895,8.09067,5.56259,53.09,16.66177,WAIT,11.28,,,NEUTRAL,51.7,NEUTRAL,0.0,NEUTRAL,0.025,0.364,2026-03-25 03:30:01
2026-03-24 20:30:00,4455.467,4465.95,4447.741,4458.786,BULLISH,3.319,7.164,7.726,Spinning Top,74.18,4416.72051,4408.52072,10.99487,6.72457,56.11,16.86807,WAIT,12.05,,,NEUTRAL,47.6,NEUTRAL,0.0,NEUTRAL,-0.035,0.4,2026-03-25 03:35:34
2026-03-24 20:35:00,4458.581,4471.473,4454.818,4469.319,BULLISH,10.738,2.154,3.763,,76.79,4421.69784,4410.89095,13.72303,7.56693,58.74,16.83966,WAIT,12.85,,,NEUTRAL,47.1,NEUTRAL,0.0,NEUTRAL,-0.045,0.364,2026-03-25 03:39:20
2026-03-24 20:40:00,4472.083,4472.804,4447.328,4457.767,BEARISH,14.316,0.721,10.439,Bearish Engulfing,67.71,4425.36367,4412.83009,14.97069,7.0175,57.52,18.15145,WAIT,8.33,,,NEUTRAL,51.4,NEUTRAL,0.0,NEUTRAL,0.02,0.364,2026-03-25 03:44:55
2026-03-24 20:45:00,4459.543,4464.686,4456.347,4463.563,BULLISH,4.02,1.123,3.196,,69.91,4429.14827,4414.8837,16.1774,6.55767,56.47,16.84312,WAIT,12.4,,,NEUTRAL,51.4,NEUTRAL,0.0,NEUTRAL,0.02,0.4,2026-03-25 03:50:27
2026-03-24 20:50:00,4465.581,4477.97,4464.116,4476.7,BULLISH,11.119,1.27,1.465,,73.35,4433.85787,4417.38696,18.00941,6.68495,57.05,16.73196,WAIT,5.97,,,NEUTRAL,46.2,NEUTRAL,0.0,NEUTRAL,-0.055,0.4,2026-03-25 03:54:06
2026-03-24 20:55:00,4480.76,4481.148,4474.182,4476.664,BEARISH,4.096,0.388,2.482,,71.63,4438.27536,4419.86053,19.34898,6.36915,58.24,15.85889,WAIT,10.42,,,NEUTRAL,0.0,NEUTRAL,0.0,NEUTRAL,0.0,0.515,2026-03-25 04:45:08
2026-03-24 22:00:00,4479.586,4480.645,4468.028,4472.749,BEARISH,6.837,1.059,4.721,,69.06,4441.55856,4421.93458,19.61857,5.31099,56.01,15.42664,WAIT,9.65,,,BUY,59.1,NEUTRAL,0.0,NEUTRAL,0.135,0.515,2026-03-25 05:04:35
2026-03-24 22:05:00,4479.352,4485.664,4474.368,4481.196,BULLISH,1.844,4.468,4.984,Spinning Top,72.84,4445.90131,4424.50682,20.68586,5.01853,54.06,14.93644,WAIT,6.01,,,BUY,58.3,NEUTRAL,0.0,NEUTRAL,0.125,0.468,2026-03-25 05:09:24
2026-03-24 22:10:00,4484.568,4484.822,4478.207,4483.379,BEARISH,1.189,0.254,5.172,Hanging Man,73.0,4449.73024,4426.92906,21.23423,4.41506,52.38,13.82691,WAIT,9.25,,,NEUTRAL,54.5,NEUTRAL,0.0,NEUTRAL,0.07,0.364,2026-03-25 05:14:07
2026-03-24 22:15:00,4483.083,4484.454,4476.214,4483.429,BULLISH,0.346,1.025,6.869,Doji,72.91,4452.91888,4429.13566,21.22271,3.52591,49.73,13.08199,WAIT,10.0,,,BUY,60.9,NEUTRAL,0.0,NEUTRAL,0.165,0.364,2026-03-25 05:20:24
2026-03-24 22:20:00,4483.361,4484.816,4478.828,4479.349,BEARISH,4.012,1.455,0.521,,69.52,4455.44551,4431.10895,20.6682,2.37572,47.44,12.13612,WAIT,12.35,,,NEUTRAL,42.1,NEUTRAL,0.0,NEUTRAL,-0.12,0.4,2026-03-25 05:25:02
2026-03-24 22:25:00,4478.467,4478.705,4468.105,4470.146,BEARISH,8.321,0.238,2.041,,62.63,4456.77482,4432.60889,19.20664,0.7418,41.87,12.06073,WAIT,7.55,,,NEUTRAL,53.7,NEUTRAL,0.0,NEUTRAL,0.055,0.4,2026-03-25 05:29:43
2026-03-24 22:30:00,4470.031,4470.638,4455.974,4462.302,BEARISH,7.729,0.607,6.328,,57.38,4457.28975,4433.76831,17.26005,-0.96213,40.76,12.40783,SELL,0.59,4474.70983,4338.22368,NEUTRAL,53.4,NEUTRAL,0.0,NEUTRAL,0.05,0.364,2026-03-25 05:34:36
2026-03-24 22:35:00,4462.835,4468.983,4462.117,4468.478,BULLISH,5.643,0.505,0.718,,60.34,4458.41691,4435.15641,16.08327,-1.72026,39.8,11.66892,WAIT,4.73,,,NEUTRAL,55.6,NEUTRAL,0.0,NEUTRAL,0.085,0.515,2026-03-25 05:39:23
2026-03-24 22:40:00,4464.683,4469.973,4464.428,4468.434,BULLISH,3.751,1.539,0.255,,60.45,4459.03831,4436.31598,14.69207,-2.4399,38.97,10.95478,WAIT,6.36,,,NEUTRAL,49.1,NEUTRAL,0.0,NEUTRAL,-0.015,0.4,2026-03-25 05:44:02
2026-03-24 22:45:00,4468.763,4479.583,4466.778,4475.343,BULLISH,6.58,4.24,1.985,,63.61,4460.62173,4437.85983,14.24892,-2.31097,33.97,11.33333,WAIT,12.01,,,NEUTRAL,43.8,NEUTRAL,0.0,NEUTRAL,-0.095,0.4,2026-03-25 05:50:16
2026-03-24 22:50:00,4475.769,4476.326,4469.183,4472.363,BEARISH,3.406,0.557,3.18,,61.19,4461.77855,4439.22977,13.50704,-2.448,29.62,10.77462,WAIT,11.06,,,NEUTRAL,55.0,NEUTRAL,0.0,NEUTRAL,0.075,0.364,2026-03-25 05:54:52
2026-03-24 22:55:00,4471.598,4480.535,4470.702,4480.256,BULLISH,8.658,0.279,0.896,Bullish Engulfing,64.59,4463.4866,4440.81604,13.33654,-2.08714,27.35,10.64907,WAIT,12.91,,,NEUTRAL,55.0,NEUTRAL,0.0,NEUTRAL,0.075,0.364,2026-03-25 05:59:33
2026-03-24 23:00:00,4484.66,4484.821,4476.491,4477.96,BEARISH,6.7,0.161,1.469,,61.54,4465.21443,4442.42545,13.15508,-1.86664,27.94,10.81387,WAIT,14.77,,,NEUTRAL,47.7,NEUTRAL,0.0,NEUTRAL,-0.035,0.4,2026-03-25 06:04:12
2026-03-24 23:05:00,4474.818,4484.52,4474.668,4480.508,BULLISH,5.69,4.012,0.15,,61.93,4466.38764,4443.795,12.6103,-1.88717,27.27,11.1327,WAIT,13.29,,,NEUTRAL,46.6,NEUTRAL,0.0,NEUTRAL,-0.05,0.4,2026-03-25 06:10:24
2026-03-24 23:10:00,4480.51,4484.938,4479.469,4484.443,BULLISH,3.933,0.495,1.041,,63.59,4468.11298,4445.39156,12.5633,-1.54819,26.68,10.37754,WAIT,6.38,,,NEUTRAL,49.2,NEUTRAL,0.0,NEUTRAL,-0.01,0.364,2026-03-25 06:15:01
2026-03-24 23:15:00,4484.446,4499.401,4483.07,4493.619,BULLISH,9.173,5.782,1.376,,67.17,4470.54617,4447.2846,13.114,-0.79859,30.54,11.17134,WAIT,8.04,,,BUY,61.1,NEUTRAL,0.0,NEUTRAL,0.165,0.4,2026-03-25 06:19:44
2026-03-24 23:20:00,4498.366,4501.561,4495.662,4498.544,BULLISH,0.178,3.017,2.704,Doji,68.83,4473.59832,4449.46342,14.06164,0.06211,33.88,10.46836,WAIT,7.85,,,NEUTRAL,54.3,NEUTRAL,0.0,NEUTRAL,0.065,0.4,2026-03-25 06:24:28
2026-03-24 23:25:00,4501.977,4508.99,4499.457,4507.489,BULLISH,5.512,1.501,2.52,,71.74,4477.1263,4451.87024,15.29229,0.98973,37.94,10.48624,BUY,16.98,4497.00276,4612.35139,NEUTRAL,57.6,NEUTRAL,0.0,NEUTRAL,0.115,0.4,2026-03-25 06:29:13
2026-03-24 23:30:00,4509.741,4512.215,4505.614,4508.25,BEARISH,1.491,2.474,2.636,Spinning Top,71.12,4480.29933,4454.17254,16.0744,1.38653,41.7,10.07487,WAIT,11.17,,,NEUTRAL,47.2,NEUTRAL,0.0,NEUTRAL,-0.04,0.4,2026-03-25 06:34:01
2026-03-24 23:35:00,4506.006,4545.847,4504.425,4545.606,BULLISH,39.6,0.241,1.581,Marubozu Bull,79.03,4486.32462,4457.67317,19.1935,3.6333,47.52,14.30244,BUY,13.89,4531.30356,4688.63039,NEUTRAL,48.8,NEUTRAL,0.0,NEUTRAL,-0.015,0.4,2026-03-25 06:40:29
2026-03-24 23:40:00,4546.071,4546.352,4531.725,4537.712,BEARISH,8.359,0.281,5.987,,73.9,4491.24752,4460.82457,20.95042,4.3079,52.61,14.42487,WAIT,12.15,,,SELL,37.5,NEUTRAL,0.0,NEUTRAL,-0.19,0.4,2026-03-25 06:45:16
2026-03-24 23:45:00,4539.683,4544.724,4532.084,4544.178,BULLISH,4.495,0.546,7.599,Hammer,76.05,4496.46551,4464.17072,22.70955,4.82741,56.99,14.18689,WAIT,11.5,,,NEUTRAL,58.0,NEUTRAL,0.0,NEUTRAL,0.12,0.4,2026-03-25 06:50:01
2026-03-24 23:50:00,4549.96,4551.356,4536.299,4542.391,BEARISH,7.569,1.396,6.092,,72.56,4501.30769,4467.44296,23.89281,4.73916,61.06,14.89143,WAIT,9.26,,,NEUTRAL,56.4,NEUTRAL,0.0,NEUTRAL,0.095,0.4,2026-03-25 06:54:48
2026-03-24 23:55:00,4543.396,4550.778,4542.304,4545.14,BULLISH,1.744,5.638,1.092,Spinning Top,73.58,4505.57327,4470.52973,24.49228,4.25742,64.46,14.03577,WAIT,7.11,,,SELL,41.7,NEUTRAL,0.0,NEUTRAL,-0.125,0.4,2026-03-25 06:59:34
2026-03-25 00:00:00,4546.67,4553.806,4537.33,4549.943,BULLISH,3.273,3.863,9.34,Spinning Top,74.7,4509.93829,4473.7049,25.09952,3.87109,64.09,14.38263,WAIT,4.83,,,NEUTRAL,51.5,NEUTRAL,0.0,NEUTRAL,0.025,0.515,2026-03-25 07:04:23
2026-03-25 00:05:00,4553.187,4554.746,4542.045,4543.1,BEARISH,10.087,1.559,1.055,Bearish Engulfing,68.9,4513.36841,4476.54515,24.83662,2.84628,63.76,14.1702,WAIT,10.15,,,NEUTRAL,46.7,NEUTRAL,0.0,NEUTRAL,-0.05,0.515,2026-03-25 07:09:12
2026-03-25 00:10:00,4548.621,4554.352,4548.076,4550.527,BULLISH,1.906,3.825,0.545,Inverted Hammer,72.96,4517.40873,4479.66565,25.10128,2.41448,63.48,13.21967,WAIT,10.72,,,NEUTRAL,55.0,NEUTRAL,0.0,NEUTRAL,0.075,0.4,2026-03-25 07:13:56
2026-03-25 00:15:00,4550.181,4551.555,4538.534,4546.44,BEARISH,3.741,1.374,7.906,Bearish Engulfing,70.23,4520.12734,4482.26402,24.29979,1.29725,56.97,13.24102,WAIT,10.85,,,NEUTRAL,51.6,NEUTRAL,0.0,NEUTRAL,0.025,0.515,2026-03-25 07:20:17
2026-03-25 00:20:00,4546.038,4547.882,4540.37,4541.447,BEARISH,4.591,1.844,1.077,,66.65,4522.12797,4484.57188,23.00887,0.00948,51.34,12.47715,WAIT,9.21,,,NEUTRAL,46.7,NEUTRAL,0.0,NEUTRAL,-0.05,0.364,2026-03-25 07:25:05
2026-03-25 00:25:00,4542.476,4557.011,4541.646,4555.107,BULLISH,12.631,1.904,0.83,Bullish Engulfing,71.41,4525.35983,4487.37775,22.91161,-0.0837,49.53,12.8622,WAIT,3.9,,,NEUTRAL,53.1,NEUTRAL,0.0,NEUTRAL,0.045,0.364,2026-03-25 07:29:53
