time,open,high,low,close,candle,body,wick_up,wick_down,pattern,rsi,ema20,ema50,macd,histogram,adx,atr,signal,score,sl,tp,logged_at
2023-12-18 12:00:00,2035.90002,2038.09998,2035.90002,2037.59998,BULLISH,1.69995,0.5,0.0,None,47.09,2038.12815,2038.68799,-2.19366,0.37785,26.43,4.06383,,,,,2023-12-18 12:00:00
2023-12-18 13:00:00,2037.5,2040.5,2036.59998,2039.90002,BULLISH,2.40002,0.59998,0.90002,None,51.51,2038.2969,2038.73552,-1.78196,0.63164,24.1,4.04199,,,,,2023-12-18 13:00:00
2023-12-18 14:00:00,2040.0,2041.0,2034.90002,2038.19995,BEARISH,1.80005,1.0,3.29993,Spinning Top,48.3,2038.28766,2038.71452,-1.57471,0.67111,22.02,4.31638,,,,,2023-12-18 14:00:00
2023-12-18 15:00:00,2038.19995,2039.19995,2034.0,2036.30005,BEARISH,1.8999,1.0,2.30005,None,44.93,2038.09837,2038.61983,-1.54595,0.5599,21.31,4.43419,,,,,2023-12-18 15:00:00
2023-12-18 16:00:00,2036.30005,2038.80005,2035.19995,2036.30005,DOJI,0.0,2.5,1.1001,Doji,44.93,2037.9271,2038.52886,-1.5058,0.48004,20.69,4.32298,,,,,2023-12-18 16:00:00
2023-12-18 17:00:00,2036.40002,2047.90002,2035.30005,2047.90002,BULLISH,11.5,0.0,1.09998,Marubozu Bull ↑,63.14,2038.8769,2038.89636,-0.53183,1.1632,24.2,5.42658,,,,,2023-12-18 17:00:00
2023-12-18 18:00:00,2047.80005,2048.0,2039.09998,2040.59998,BEARISH,7.20007,0.19995,1.5,None,51.58,2039.041,2038.96316,-0.34503,1.08001,27.23,5.88971,,,,,2023-12-18 18:00:00
2023-12-18 19:00:00,2040.5,2041.90002,2039.69995,2040.19995,BEARISH,0.30005,1.40002,0.5,Spinning Top,51.03,2039.15138,2039.01167,-0.22665,0.95871,29.87,5.39776,,,,,2023-12-18 19:00:00
2023-12-18 20:00:00,2040.30005,2040.80005,2039.5,2040.30005,DOJI,0.0,0.5,0.80005,Doji,51.17,2039.26078,2039.06219,-0.12334,0.84962,31.8,4.85139,,,,,2023-12-18 20:00:00
2023-12-18 21:00:00,2040.30005,2041.30005,2040.0,2041.19995,BULLISH,0.8999,0.1001,0.30005,None,52.49,2039.44546,2039.14602,0.0308,0.803,33.47,4.37788,,,,,2023-12-18 21:00:00
2023-12-18 23:00:00,2041.09998,2041.80005,2039.30005,2041.19995,BULLISH,0.09998,0.6001,1.79993,Doji,52.49,2039.61255,2039.22657,0.15121,0.73873,33.42,4.1275,,,,,2023-12-18 23:00:00
2023-12-19 00:00:00,2041.19995,2043.09998,2040.19995,2041.0,BEARISH,0.19995,1.90002,0.80005,Doji,52.13,2039.74469,2039.29612,0.22787,0.65232,34.65,3.96383,,,,,2023-12-19 00:00:00
2023-12-19 01:00:00,2041.09998,2041.90002,2039.5,2039.90002,BEARISH,1.19995,0.80005,0.40002,None,50.07,2039.75949,2039.3198,0.19759,0.49763,34.17,3.75533,,,,,2023-12-19 01:00:00
2023-12-19 02:00:00,2039.80005,2040.30005,2036.90002,2038.19995,BEARISH,1.6001,0.5,1.29993,None,46.99,2039.61096,2039.27588,0.036,0.26883,30.0,3.70795,,,,,2023-12-19 02:00:00
2023-12-19 03:00:00,2038.0,2039.09998,2036.09998,2036.69995,BEARISH,1.30005,1.09998,0.59998,None,44.39,2039.33372,2039.17487,-0.21067,0.01773,27.47,3.61356,,,,,2023-12-19 03:00:00
2023-12-19 04:00:00,2036.59998,2037.80005,2034.80005,2037.69995,BULLISH,1.09998,0.1001,1.79993,None,46.52,2039.17812,2039.11703,-0.32176,-0.07469,26.9,3.53175,,,,,2023-12-19 04:00:00
2023-12-19 05:00:00,2037.59998,2039.0,2036.09998,2037.80005,BULLISH,0.20007,1.19995,1.5,Doji,46.73,2039.04688,2039.06538,-0.39715,-0.12006,26.4,3.44752,,,,,2023-12-19 05:00:00
