time,direction,entry,tp,sl,result,pnl_pts,pnl_usd,balance,prob,atr,adx
2026-02-26 15:20:00,BUY,5154.59,5162.59,5148.59,LOSS,-6.0,-6.25,2045.25,0.7794,10.404,52.7
2026-02-26 15:25:00,BUY,5141.44,5149.44,5135.44,WIN,8.0,7.75,2053.0,0.7803,12.731,56.5
2026-02-26 15:30:00,BUY,5153.51,5161.51,5147.51,WIN,8.0,7.75,2060.75,0.7724,13.189,59.8
2026-02-26 15:35:00,BUY,5168.92,5176.92,5162.92,WIN,8.0,7.75,2068.5,0.7515,13.667,56.3
2026-02-26 16:10:00,BUY,5176.46,5184.46,5170.46,WIN,8.0,7.75,2076.25,0.6096,10.397,26.8
2026-02-26 18:00:00,BUY,5168.91,5176.91,5162.91,WIN,8.0,7.75,2084.0,0.7132,6.408,28.9
2026-02-26 18:05:00,BUY,5169.99,5177.99,5163.99,WIN,8.0,7.75,2091.75,0.7063,6.555,31.3
2026-02-26 18:15:00,BUY,5174.43,5182.43,5168.43,LOSS,-6.0,-6.25,2085.5,0.6985,6.094,28.4
2026-02-26 18:20:00,BUY,5174.51,5182.51,5168.51,LOSS,-6.0,-6.25,2079.25,0.6887,5.674,25.9
2026-02-26 18:25:00,BUY,5177.11,5185.11,5171.11,LOSS,-6.0,-6.25,2073.0,0.6764,5.499,22.6
2026-02-26 18:30:00,BUY,5167.7,5175.7,5161.7,WIN,8.0,7.75,2080.75,0.7105,6.69,22.6
2026-02-26 18:35:00,BUY,5175.24,5183.24,5169.24,WIN,8.0,7.75,2088.5,0.6958,8.036,24.7
2026-02-27 08:05:00,BUY,5180.55,5188.55,5174.55,LOSS,-6.0,-6.25,2082.25,0.5629,4.787,39.4
2026-02-27 08:30:00,BUY,5181.54,5189.54,5175.54,LOSS,-6.0,-6.25,2076.0,0.5376,4.542,41.4
2026-02-27 08:35:00,BUY,5180.38,5188.38,5174.38,LOSS,-6.0,-6.25,2069.75,0.5287,4.229,38.0
2026-02-27 08:40:00,BUY,5180.36,5188.36,5174.36,LOSS,-6.0,-6.25,2063.5,0.5508,3.861,35.2
2026-02-27 08:45:00,BUY,5179.49,5187.49,5173.49,LOSS,-6.0,-6.25,2057.25,0.5596,3.667,31.8
2026-02-27 08:50:00,BUY,5178.38,5186.38,5172.38,LOSS,-6.0,-6.25,2051.0,0.5669,3.724,32.5
2026-02-27 08:55:00,BUY,5178.81,5186.81,5172.81,LOSS,-6.0,-6.25,2044.75,0.5744,3.555,33.2
2026-02-27 09:00:00,BUY,5178.47,5186.47,5172.47,LOSS,-6.0,-6.25,2038.5,0.5571,3.638,31.6
2026-02-27 09:05:00,BUY,5177.93,5185.93,5171.93,LOSS,-6.0,-6.25,2032.25,0.5476,3.622,32.0
2026-02-27 09:10:00,BUY,5178.25,5186.25,5172.25,LOSS,-6.0,-6.25,2026.0,0.5464,3.583,33.0
2026-02-27 09:15:00,BUY,5178.03,5186.03,5172.03,LOSS,-6.0,-6.25,2019.75,0.5499,3.675,29.0
2026-02-27 10:00:00,BUY,5172.46,5180.46,5166.46,WIN,8.0,7.75,2027.5,0.5324,4.377,25.3
2026-02-27 10:10:00,BUY,5174.22,5182.22,5168.22,WIN,8.0,7.75,2035.25,0.5363,4.709,29.9
2026-02-27 10:30:00,BUY,5171.67,5179.67,5165.67,WIN,8.0,7.75,2043.0,0.5384,5.27,25.9
2026-02-27 13:45:00,BUY,5213.33,5221.33,5207.33,WIN,8.0,7.75,2050.75,0.5738,9.595,45.4
2026-02-27 14:35:00,BUY,5218.55,5226.55,5212.55,WIN,8.0,7.75,2058.5,0.5978,10.1,23.7
2026-02-27 14:45:00,BUY,5222.83,5230.83,5216.83,WIN,8.0,7.75,2066.25,0.5798,10.623,20.6
2026-02-27 16:20:00,BUY,5229.84,5237.84,5223.84,WIN,8.0,7.75,2074.0,0.6028,12.256,33.5
2026-02-27 16:30:00,BUY,5232.5,5240.5,5226.5,LOSS,-6.0,-6.25,2067.75,0.5816,11.339,30.2
2026-02-27 16:35:00,BUY,5235.61,5243.61,5229.61,LOSS,-6.0,-6.25,2061.5,0.5771,10.977,28.5
2026-02-27 16:40:00,BUY,5235.41,5243.41,5229.41,LOSS,-6.0,-6.25,2055.25,0.5701,10.2,27.0
2026-02-27 16:45:00,BUY,5234.54,5242.54,5228.54,LOSS,-6.0,-6.25,2049.0,0.5726,9.57,26.1
2026-02-27 16:50:00,BUY,5231.48,5239.48,5225.48,LOSS,-6.0,-6.25,2042.75,0.594,9.359,25.6
2026-02-27 17:00:00,BUY,5232.44,5240.44,5226.44,LOSS,-6.0,-6.25,2036.5,0.6144,8.534,26.3
2026-02-27 17:05:00,BUY,5232.99,5240.99,5226.99,LOSS,-6.0,-6.25,2030.25,0.6062,7.956,25.9
2026-02-27 17:10:00,BUY,5231.11,5239.11,5225.11,LOSS,-6.0,-6.25,2024.0,0.6472,7.822,25.7
2026-02-27 17:25:00,BUY,5228.87,5236.87,5222.87,LOSS,-6.0,-6.25,2017.75,0.6828,6.986,28.9
2026-02-27 17:30:00,BUY,5228.36,5236.36,5222.36,WIN,8.0,7.75,2025.5,0.6693,7.362,31.9
2026-02-27 17:35:00,BUY,5228.75,5236.75,5222.75,WIN,8.0,7.75,2033.25,0.6723,7.165,34.4
2026-02-27 17:40:00,BUY,5234.63,5242.63,5228.63,LOSS,-6.0,-6.25,2027.0,0.6435,7.354,31.1
2026-02-27 17:45:00,BUY,5236.13,5244.13,5230.13,LOSS,-6.0,-6.25,2020.75,0.6266,6.836,28.2
2026-02-27 17:50:00,BUY,5234.57,5242.57,5228.57,LOSS,-6.0,-6.25,2014.5,0.6255,6.556,26.3
2026-02-27 17:55:00,BUY,5234.42,5242.42,5228.42,LOSS,-6.0,-6.25,2008.25,0.6219,6.088,24.6
2026-02-27 18:00:00,BUY,5236.14,5244.14,5230.14,LOSS,-6.0,-6.25,2002.0,0.6617,5.879,21.9
2026-02-27 18:25:00,BUY,5230.26,5238.26,5224.26,WIN,8.0,7.75,2009.75,0.6863,5.813,23.1
2026-02-27 18:30:00,BUY,5228.71,5236.71,5222.71,WIN,8.0,7.75,2017.5,0.7066,5.803,26.7
2026-02-27 18:35:00,BUY,5231.03,5239.03,5225.03,WIN,8.0,7.75,2025.25,0.6896,5.532,29.8
2026-02-27 18:40:00,BUY,5239.48,5247.48,5233.48,WIN,8.0,7.75,2033.0,0.6608,6.088,27.0
2026-03-02 09:10:00,BUY,5394.65,5402.65,5388.65,WIN,8.0,7.75,2040.75,0.6218,8.543,32.2
2026-03-02 09:15:00,BUY,5391.51,5399.51,5385.51,WIN,8.0,7.75,2048.5,0.6428,8.383,31.9
2026-03-02 09:25:00,BUY,5394.43,5402.43,5388.43,WIN,8.0,7.75,2056.25,0.6528,8.138,35.2
2026-03-02 09:30:00,BUY,5397.25,5405.25,5391.25,LOSS,-6.0,-6.25,2050.0,0.6027,8.203,31.6
2026-03-02 09:35:00,BUY,5395.32,5403.32,5389.32,LOSS,-6.0,-6.25,2043.75,0.6455,7.766,28.4
2026-03-02 09:40:00,BUY,5396.88,5404.88,5390.88,LOSS,-6.0,-6.25,2037.5,0.5948,7.204,25.7
2026-03-02 09:45:00,BUY,5390.11,5398.11,5384.11,LOSS,-6.0,-6.25,2031.25,0.6955,7.484,26.8
2026-03-02 09:50:00,BUY,5392.74,5400.74,5386.74,LOSS,-6.0,-6.25,2025.0,0.6877,7.659,28.2
2026-03-02 09:55:00,BUY,5391.81,5399.81,5385.81,LOSS,-6.0,-6.25,2018.75,0.7037,7.195,29.5
2026-03-02 10:20:00,BUY,5388.2,5396.2,5382.2,WIN,8.0,7.75,2026.5,0.6866,7.098,41.2
2026-03-02 10:25:00,BUY,5389.74,5397.74,5383.74,WIN,8.0,7.75,2034.25,0.6799,7.061,43.5
2026-03-02 10:30:00,BUY,5391.35,5399.35,5385.35,WIN,8.0,7.75,2042.0,0.6761,7.078,42.0
2026-03-02 10:40:00,BUY,5400.16,5408.16,5394.16,LOSS,-6.0,-6.25,2035.75,0.6171,7.254,33.3
2026-03-02 10:45:00,BUY,5395.05,5403.05,5389.05,LOSS,-6.0,-6.25,2029.5,0.6455,7.116,29.8
2026-03-02 10:50:00,BUY,5386.22,5394.22,5380.22,WIN,8.0,7.75,2037.25,0.6967,7.849,30.8
2026-03-02 11:05:00,BUY,5385.76,5393.76,5379.76,WIN,8.0,7.75,2045.0,0.6965,7.451,28.9
2026-03-02 11:10:00,BUY,5388.36,5396.36,5382.36,WIN,8.0,7.75,2052.75,0.6811,7.377,29.2
2026-03-02 11:15:00,BUY,5393.89,5401.89,5387.89,LOSS,-6.0,-6.25,2046.5,0.6507,7.619,25.8
2026-03-02 11:20:00,BUY,5388.63,5396.63,5382.63,WIN,8.0,7.75,2054.25,0.6822,7.457,22.7
2026-03-02 11:25:00,BUY,5390.47,5398.47,5384.47,WIN,8.0,7.75,2062.0,0.675,7.089,20.0
2026-03-02 11:35:00,BUY,5396.1,5404.1,5390.1,LOSS,-6.0,-6.25,2055.75,0.643,7.038,20.8
2026-03-02 11:45:00,BUY,5381.0,5389.0,5375.0,WIN,8.0,7.75,2063.5,0.7256,8.123,20.8
2026-03-02 11:50:00,BUY,5378.51,5386.51,5372.51,WIN,8.0,7.75,2071.25,0.7539,7.85,23.1
2026-03-02 12:00:00,BUY,5386.57,5394.57,5380.57,WIN,8.0,7.75,2079.0,0.7214,7.745,24.4
2026-03-02 18:10:00,BUY,5295.17,5303.17,5289.17,WIN,8.0,7.75,2086.75,0.6224,10.296,20.2
2026-03-03 07:00:00,BUY,5313.93,5321.93,5307.93,WIN,8.0,7.75,2094.5,0.6154,13.14,60.1
2026-03-03 07:05:00,BUY,5313.39,5321.39,5307.39,WIN,8.0,7.75,2102.25,0.6433,12.161,56.6
2026-03-03 07:10:00,BUY,5314.98,5322.98,5308.98,WIN,8.0,7.75,2110.0,0.6286,11.428,54.3
2026-03-03 07:15:00,BUY,5316.87,5324.87,5310.87,WIN,8.0,7.75,2117.75,0.6348,11.288,50.2
2026-03-03 07:20:00,BUY,5312.68,5320.68,5306.68,WIN,8.0,7.75,2125.5,0.6224,10.696,46.7
2026-03-03 07:25:00,BUY,5313.48,5321.48,5307.48,WIN,8.0,7.75,2133.25,0.6273,10.2,43.5
2026-03-03 07:30:00,BUY,5320.78,5328.78,5314.78,WIN,8.0,7.75,2141.0,0.6084,9.814,39.3
2026-03-03 07:35:00,BUY,5325.12,5333.12,5319.12,WIN,8.0,7.75,2148.75,0.5975,9.858,34.8
2026-03-03 07:40:00,BUY,5326.17,5334.17,5320.17,WIN,8.0,7.75,2156.5,0.5771,9.49,32.1
2026-03-03 07:45:00,BUY,5324.65,5332.65,5318.65,WIN,8.0,7.75,2164.25,0.5777,9.011,30.2
2026-03-03 12:00:00,BUY,5154.05,5162.05,5148.05,WIN,8.0,7.75,2172.0,0.6413,29.132,65.7
2026-03-03 12:05:00,BUY,5177.1,5185.1,5171.1,WIN,8.0,7.75,2179.75,0.6414,28.676,59.4
2026-03-03 12:10:00,BUY,5192.62,5200.62,5186.62,LOSS,-6.0,-6.25,2173.5,0.6263,26.938,52.0
2026-03-03 12:15:00,BUY,5191.69,5199.69,5185.69,LOSS,-6.0,-6.25,2167.25,0.6338,25.171,45.2
2026-03-03 12:20:00,BUY,5198.55,5206.55,5192.55,WIN,8.0,7.75,2175.0,0.6151,24.005,39.6
2026-03-03 12:25:00,BUY,5204.21,5212.21,5198.21,LOSS,-6.0,-6.25,2168.75,0.5952,22.969,36.3
2026-03-03 12:30:00,BUY,5199.23,5207.23,5193.23,WIN,8.0,7.75,2176.5,0.6075,23.057,33.2
2026-03-03 15:00:00,BUY,5032.85,5040.85,5026.85,WIN,8.0,7.75,2184.25,0.5846,31.124,56.3
2026-03-03 15:05:00,BUY,5045.73,5053.73,5039.73,LOSS,-6.0,-6.25,2178.0,0.5869,32.137,57.8
2026-03-03 15:10:00,BUY,5039.88,5047.88,5033.88,LOSS,-6.0,-6.25,2171.75,0.5879,31.619,59.0
2026-03-03 15:15:00,BUY,5025.02,5033.02,5019.02,WIN,8.0,7.75,2179.5,0.5919,33.945,61.4
2026-03-03 15:20:00,BUY,5040.18,5048.18,5034.18,WIN,8.0,7.75,2187.25,0.5777,33.091,63.0
2026-03-03 15:25:00,BUY,5043.78,5051.78,5037.78,WIN,8.0,7.75,2195.0,0.5871,30.752,62.6
2026-03-03 15:30:00,BUY,5057.22,5065.22,5051.22,WIN,8.0,7.75,2202.75,0.5747,29.984,60.1
2026-03-03 15:40:00,BUY,5061.77,5069.77,5055.77,WIN,8.0,7.75,2210.5,0.579,26.611,52.4
2026-03-03 18:00:00,BUY,5091.82,5099.82,5085.82,WIN,8.0,7.75,2218.25,0.5756,14.413,23.4
2026-03-04 08:00:00,BUY,5156.87,5164.87,5150.87,LOSS,-6.0,-6.25,2212.0,0.7203,8.475,27.1
2026-03-04 08:05:00,BUY,5148.82,5156.82,5142.82,WIN,8.0,7.75,2219.75,0.7232,9.138,29.6
2026-03-04 08:10:00,BUY,5157.17,5165.17,5151.17,WIN,8.0,7.75,2227.5,0.735,9.105,31.8
2026-03-04 08:15:00,BUY,5154.66,5162.66,5148.66,WIN,8.0,7.75,2235.25,0.743,9.109,31.3
2026-03-04 12:35:00,BUY,5167.5,5175.5,5161.5,LOSS,-6.0,-6.25,2229.0,0.6502,7.995,37.3
2026-03-04 12:50:00,BUY,5168.06,5176.06,5162.06,LOSS,-6.0,-6.25,2222.75,0.6766,8.141,42.0
2026-03-04 19:20:00,BUY,5127.09,5135.09,5121.09,WIN,8.0,7.75,2230.5,0.5706,7.507,36.2
2026-03-04 19:25:00,BUY,5124.8,5132.8,5118.8,WIN,8.0,7.75,2238.25,0.5631,7.033,36.9
2026-03-04 19:30:00,BUY,5127.19,5135.19,5121.19,WIN,8.0,7.75,2246.0,0.5697,7.042,35.8
2026-03-04 19:35:00,BUY,5127.38,5135.38,5121.38,WIN,8.0,7.75,2253.75,0.586,6.691,34.8
2026-03-04 19:40:00,BUY,5130.64,5138.64,5124.64,WIN,8.0,7.75,2261.5,0.5553,6.51,31.6
2026-03-05 07:30:00,BUY,5161.3,5169.3,5155.3,LOSS,-6.0,-6.25,2255.25,0.5446,7.399,25.8
2026-03-05 07:35:00,BUY,5161.07,5169.07,5155.07,LOSS,-6.0,-6.25,2249.0,0.547,6.987,22.7
2026-03-05 07:40:00,BUY,5160.36,5168.36,5154.36,LOSS,-6.0,-6.25,2242.75,0.5511,6.75,20.6
2026-03-05 08:05:00,BUY,5148.95,5156.95,5142.95,LOSS,-6.0,-6.25,2236.5,0.7222,6.965,21.0
2026-03-05 08:10:00,BUY,5141.9,5149.9,5135.9,WIN,8.0,7.75,2244.25,0.7186,7.202,26.8
2026-03-05 08:15:00,BUY,5140.04,5148.04,5134.04,WIN,8.0,7.75,2252.0,0.7279,6.887,32.3
2026-03-05 08:20:00,BUY,5145.66,5153.66,5139.66,WIN,8.0,7.75,2259.75,0.7325,7.424,33.7
2026-03-05 08:25:00,BUY,5144.19,5152.19,5138.19,WIN,8.0,7.75,2267.5,0.7366,7.102,34.9
2026-03-05 08:30:00,BUY,5150.11,5158.11,5144.11,WIN,8.0,7.75,2275.25,0.7256,7.475,31.4
2026-03-05 08:35:00,BUY,5159.95,5167.95,5153.95,WIN,8.0,7.75,2283.0,0.7038,8.089,30.1
2026-03-05 08:40:00,BUY,5161.01,5169.01,5155.01,WIN,8.0,7.75,2290.75,0.6992,7.695,29.5
2026-03-05 09:55:00,BUY,5160.84,5168.84,5154.84,LOSS,-6.0,-6.25,2284.5,0.5245,7.541,31.9
2026-03-05 10:00:00,BUY,5150.1,5158.1,5144.1,WIN,8.0,7.75,2292.25,0.6535,8.105,35.7
2026-03-05 10:05:00,BUY,5150.96,5158.96,5144.96,WIN,8.0,7.75,2300.0,0.66,7.857,39.6
2026-03-05 10:25:00,BUY,5156.21,5164.21,5150.21,LOSS,-6.0,-6.25,2293.75,0.6631,6.297,39.6
2026-03-05 10:30:00,BUY,5153.38,5161.38,5147.38,WIN,8.0,7.75,2301.5,0.6785,6.272,37.3
2026-03-05 10:35:00,BUY,5156.03,5164.03,5150.03,WIN,8.0,7.75,2309.25,0.6661,6.851,37.7
2026-03-05 10:40:00,BUY,5157.06,5165.06,5151.06,WIN,8.0,7.75,2317.0,0.6601,6.384,38.1
2026-03-05 10:45:00,BUY,5160.24,5168.24,5154.24,WIN,8.0,7.75,2324.75,0.657,6.321,34.8
2026-03-05 14:00:00,SELL,5128.72,5120.72,5134.72,WIN,8.0,7.75,2332.5,0.6811,15.328,57.3
2026-03-05 14:05:00,SELL,5121.11,5113.11,5127.11,WIN,8.0,7.75,2340.25,0.6925,14.736,55.8
2026-03-05 14:10:00,SELL,5113.03,5105.03,5119.03,WIN,8.0,7.75,2348.0,0.6582,14.403,55.6
2026-03-05 14:15:00,SELL,5108.55,5100.55,5114.55,LOSS,-6.0,-6.25,2341.75,0.6194,14.291,56.5
2026-03-05 14:20:00,SELL,5112.07,5104.07,5118.07,LOSS,-6.0,-6.25,2335.5,0.6456,13.928,57.3
2026-03-05 14:25:00,SELL,5120.36,5112.36,5126.36,WIN,8.0,7.75,2343.25,0.6794,13.398,54.9
2026-03-05 14:30:00,SELL,5122.66,5114.66,5128.66,WIN,8.0,7.75,2351.0,0.6792,14.031,52.9
2026-03-05 14:35:00,SELL,5097.94,5089.94,5103.94,LOSS,-6.0,-6.25,2344.75,0.6389,16.58,53.1
2026-03-05 14:40:00,SELL,5097.15,5089.15,5103.15,LOSS,-6.0,-6.25,2338.5,0.6343,16.784,53.3
2026-03-05 14:45:00,SELL,5097.42,5089.42,5103.42,LOSS,-6.0,-6.25,2332.25,0.6364,16.667,53.4
2026-03-05 14:50:00,SELL,5102.48,5094.48,5108.48,LOSS,-6.0,-6.25,2326.0,0.6655,16.022,53.5
2026-03-05 14:55:00,SELL,5102.16,5094.16,5108.16,WIN,8.0,7.75,2333.75,0.6639,15.665,50.8
2026-03-05 15:10:00,SELL,5085.24,5077.24,5091.24,LOSS,-6.0,-6.25,2327.5,0.6644,21.213,47.2
2026-03-05 15:15:00,SELL,5087.28,5079.28,5093.28,WIN,8.0,7.75,2335.25,0.67,20.053,46.2
2026-03-05 15:20:00,SELL,5078.89,5070.89,5084.89,LOSS,-6.0,-6.25,2329.0,0.6287,18.825,45.8
2026-03-05 15:30:00,SELL,5092.69,5084.69,5098.69,WIN,8.0,7.75,2336.75,0.6698,17.393,44.7
2026-03-05 15:35:00,SELL,5083.33,5075.33,5089.33,LOSS,-6.0,-6.25,2330.5,0.6451,16.995,43.4
2026-03-05 15:40:00,SELL,5080.28,5072.28,5086.28,LOSS,-6.0,-6.25,2324.25,0.6126,16.224,42.6
2026-03-05 15:45:00,SELL,5088.18,5080.18,5094.18,LOSS,-6.0,-6.25,2318.0,0.6539,15.727,40.5
2026-03-05 15:55:00,SELL,5102.46,5094.46,5108.46,WIN,8.0,7.75,2325.75,0.6741,14.593,32.0
2026-03-05 16:00:00,SELL,5094.08,5086.08,5100.08,WIN,8.0,7.75,2333.5,0.6695,14.109,28.8
2026-03-05 16:05:00,SELL,5077.08,5069.08,5083.08,LOSS,-6.0,-6.25,2327.25,0.6188,14.698,28.9
2026-03-05 16:10:00,SELL,5083.07,5075.07,5089.07,WIN,8.0,7.75,2335.0,0.6759,14.03,29.5
2026-03-05 16:15:00,SELL,5078.05,5070.05,5084.05,WIN,8.0,7.75,2342.75,0.6301,13.884,29.8
2026-03-05 16:40:00,SELL,5070.51,5062.51,5076.51,LOSS,-6.0,-6.25,2336.5,0.6178,13.544,38.9
2026-03-05 16:45:00,SELL,5079.0,5071.0,5085.0,WIN,8.0,7.75,2344.25,0.6679,12.899,35.7
2026-03-05 16:50:00,SELL,5078.62,5070.62,5084.62,LOSS,-6.0,-6.25,2338.0,0.6605,12.643,32.3
2026-03-05 16:55:00,SELL,5077.54,5069.54,5083.54,LOSS,-6.0,-6.25,2331.75,0.6606,11.877,29.2
2026-03-05 17:00:00,SELL,5086.33,5078.33,5092.33,WIN,8.0,7.75,2339.5,0.6831,11.979,26.8
2026-03-05 17:05:00,SELL,5086.93,5078.93,5092.93,WIN,8.0,7.75,2347.25,0.6791,11.24,25.4
2026-03-05 17:10:00,SELL,5086.21,5078.21,5092.21,WIN,8.0,7.75,2355.0,0.6694,10.636,24.6
2026-03-05 17:15:00,SELL,5084.87,5076.87,5090.87,WIN,8.0,7.75,2362.75,0.66,10.115,23.4
2026-03-05 17:20:00,SELL,5083.82,5075.82,5089.82,WIN,8.0,7.75,2370.5,0.6535,9.676,20.7
2026-03-05 17:30:00,SELL,5069.19,5061.19,5075.19,WIN,8.0,7.75,2378.25,0.5906,10.062,22.3
2026-03-05 18:10:00,SELL,5072.02,5064.02,5078.02,WIN,8.0,7.75,2386.0,0.6569,10.019,39.8
2026-03-05 18:15:00,SELL,5070.97,5062.97,5076.97,WIN,8.0,7.75,2393.75,0.655,9.427,36.4
2026-03-05 18:20:00,SELL,5065.93,5057.93,5071.93,LOSS,-6.0,-6.25,2387.5,0.6542,9.718,35.7
2026-03-05 18:25:00,SELL,5071.19,5063.19,5077.19,LOSS,-6.0,-6.25,2381.25,0.6658,9.851,36.1
2026-03-05 18:30:00,SELL,5074.53,5066.53,5080.53,LOSS,-6.0,-6.25,2375.0,0.6692,9.716,32.1
2026-03-05 18:35:00,SELL,5080.64,5072.64,5086.64,WIN,8.0,7.75,2382.75,0.6736,9.795,28.1
2026-03-05 18:40:00,SELL,5082.93,5074.93,5088.93,WIN,8.0,7.75,2390.5,0.6686,9.218,26.3
2026-03-05 18:45:00,SELL,5078.94,5070.94,5084.94,WIN,8.0,7.75,2398.25,0.6803,8.915,23.0
2026-03-05 18:50:00,SELL,5072.51,5064.51,5078.51,LOSS,-6.0,-6.25,2392.0,0.6929,9.304,23.4
2026-03-05 18:55:00,SELL,5069.46,5061.46,5075.46,LOSS,-6.0,-6.25,2385.75,0.6832,8.886,23.7
2026-03-05 19:00:00,SELL,5078.41,5070.41,5084.41,WIN,8.0,7.75,2393.5,0.7093,9.195,21.6
2026-03-05 19:20:00,SELL,5069.95,5061.95,5075.95,WIN,8.0,7.75,2401.25,0.7121,8.584,21.9
2026-03-05 19:25:00,SELL,5066.86,5058.86,5072.86,WIN,8.0,7.75,2409.0,0.7132,8.408,23.8
2026-03-05 19:45:00,SELL,5067.51,5059.51,5073.51,LOSS,-6.0,-6.25,2402.75,0.7064,8.003,29.8
2026-03-05 20:05:00,SELL,5067.2,5059.2,5073.2,LOSS,-6.0,-6.25,2396.5,0.6062,7.506,24.4
2026-03-05 20:10:00,SELL,5078.65,5070.65,5084.65,LOSS,-6.0,-6.25,2390.25,0.6828,8.21,24.3
2026-03-05 20:15:00,SELL,5090.43,5082.43,5096.43,WIN,8.0,7.75,2398.0,0.7259,9.23,28.2
2026-03-05 20:20:00,SELL,5080.64,5072.64,5086.64,WIN,8.0,7.75,2405.75,0.7381,9.913,31.1
2026-03-05 20:25:00,SELL,5080.72,5072.72,5086.72,WIN,8.0,7.75,2413.5,0.7425,9.949,32.4
2026-03-05 20:30:00,SELL,5076.72,5068.72,5082.72,LOSS,-6.0,-6.25,2407.25,0.7349,9.561,33.2
2026-03-05 20:40:00,SELL,5080.43,5072.43,5086.43,WIN,8.0,7.75,2415.0,0.7499,8.866,33.0
2026-03-05 20:50:00,SELL,5076.61,5068.61,5082.61,LOSS,-6.0,-6.25,2408.75,0.7378,8.694,28.6
2026-03-05 20:55:00,SELL,5076.66,5068.66,5082.66,LOSS,-6.0,-6.25,2402.5,0.7352,8.319,26.9
2026-03-06 11:20:00,SELL,5095.49,5087.49,5101.49,WIN,8.0,7.75,2410.25,0.6315,7.081,25.0
2026-03-06 11:25:00,SELL,5094.63,5086.63,5100.63,WIN,8.0,7.75,2418.0,0.6335,6.414,25.3
2026-03-06 11:30:00,SELL,5093.37,5085.37,5099.37,WIN,8.0,7.75,2425.75,0.6325,6.788,24.2
2026-03-06 11:35:00,SELL,5092.12,5084.12,5098.12,WIN,8.0,7.75,2433.5,0.6366,6.385,22.8
2026-03-06 12:15:00,SELL,5095.57,5087.57,5101.57,WIN,8.0,7.75,2441.25,0.6641,8.046,25.5
2026-03-06 12:25:00,SELL,5088.31,5080.31,5094.31,LOSS,-6.0,-6.25,2435.0,0.6294,7.494,20.6
2026-03-06 13:20:00,SELL,5084.26,5076.26,5090.26,LOSS,-6.0,-6.25,2428.75,0.5889,8.309,29.4
2026-03-06 13:25:00,SELL,5083.5,5075.5,5089.5,LOSS,-6.0,-6.25,2422.5,0.5923,8.336,25.9
2026-03-06 13:35:00,SELL,5123.79,5115.79,5129.79,WIN,8.0,7.75,2430.25,0.7499,12.775,34.8
2026-03-06 13:40:00,SELL,5121.88,5113.88,5127.88,WIN,8.0,7.75,2438.0,0.7611,12.715,36.3
2026-03-06 13:45:00,SELL,5117.03,5109.03,5123.03,WIN,8.0,7.75,2445.75,0.7613,12.447,37.0
2026-03-06 13:50:00,SELL,5102.21,5094.21,5108.21,WIN,8.0,7.75,2453.5,0.6852,13.501,34.1
2026-03-06 13:55:00,SELL,5084.85,5076.85,5090.85,LOSS,-6.0,-6.25,2447.25,0.643,15.513,33.1
2026-03-09 08:00:00,SELL,5109.29,5101.29,5115.29,WIN,8.0,7.75,2455.0,0.7314,7.807,29.7
2026-03-09 09:15:00,SELL,5117.21,5109.21,5123.21,LOSS,-6.0,-6.25,2448.75,0.5875,8.909,24.9
2026-03-09 09:20:00,SELL,5118.13,5110.13,5124.13,LOSS,-6.0,-6.25,2442.5,0.5915,8.744,28.4
2026-03-09 09:30:00,SELL,5128.65,5120.65,5134.65,WIN,8.0,7.75,2450.25,0.5883,8.829,36.9
2026-03-09 09:35:00,SELL,5118.37,5110.37,5124.37,WIN,8.0,7.75,2458.0,0.5973,9.34,36.6
2026-03-09 10:00:00,SELL,5106.59,5098.59,5112.59,WIN,8.0,7.75,2465.75,0.7716,8.594,26.9
2026-03-09 10:05:00,SELL,5108.49,5100.49,5114.49,WIN,8.0,7.75,2473.5,0.7751,8.003,24.3
2026-03-09 10:10:00,SELL,5108.88,5100.88,5114.88,WIN,8.0,7.75,2481.25,0.776,7.384,21.1
2026-03-09 10:15:00,SELL,5104.07,5096.07,5110.07,WIN,8.0,7.75,2489.0,0.6145,7.211,20.1
2026-03-09 10:20:00,SELL,5102.45,5094.45,5108.45,WIN,8.0,7.75,2496.75,0.5897,6.754,20.3
2026-03-09 12:25:00,SELL,5109.24,5101.24,5115.24,WIN,8.0,7.75,2504.5,0.7088,7.174,35.1
2026-03-09 12:30:00,SELL,5109.04,5101.04,5115.04,WIN,8.0,7.75,2512.25,0.71,6.638,39.0
2026-03-09 12:35:00,SELL,5109.25,5101.25,5115.25,WIN,8.0,7.75,2520.0,0.7071,6.173,40.4
2026-03-09 12:40:00,SELL,5106.84,5098.84,5112.84,WIN,8.0,7.75,2527.75,0.7112,6.259,38.5
2026-03-09 13:00:00,SELL,5097.87,5089.87,5103.87,WIN,8.0,7.75,2535.5,0.6786,6.591,31.9
2026-03-09 13:25:00,SELL,5094.87,5086.87,5100.87,LOSS,-6.0,-6.25,2529.25,0.6512,7.436,30.7
2026-03-09 13:30:00,SELL,5109.09,5101.09,5115.09,WIN,8.0,7.75,2537.0,0.7727,8.747,30.2
2026-03-09 13:35:00,SELL,5098.22,5090.22,5104.22,WIN,8.0,7.75,2544.75,0.6765,9.581,30.3
2026-03-09 14:40:00,SELL,5112.49,5104.49,5118.49,WIN,8.0,7.75,2552.5,0.675,13.185,28.4
2026-03-09 15:50:00,SELL,5100.02,5092.02,5106.02,LOSS,-6.0,-6.25,2546.25,0.5807,8.682,21.5
