<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.02	19:00:00	3850.901	3859.104	3850.484	3857.107	5523	0	160
2025.10.02	19:30:00	3857.109	3858.061	3852.922	3855.554	4087	0	160
2025.10.02	20:00:00	3855.603	3859.353	3854.502	3856.186	2661	0	160
2025.10.02	20:30:00	3856.211	3856.869	3853.517	3855.423	1990	0	160
2025.10.02	22:00:00	3856.811	3858.469	3852.146	3854.429	2652	0	160
2025.10.02	22:30:00	3854.470	3858.495	3854.144	3857.118	2091	0	160
2025.10.02	23:00:00	3857.074	3858.865	3856.816	3858.478	1905	0	160
2025.10.02	23:30:00	3858.385	3863.804	3858.072	3862.410	3300	0	160
2025.10.03	00:00:00	3862.365	3862.779	3857.264	3858.702	5010	0	160
2025.10.03	00:30:00	3858.650	3859.262	3856.395	3856.949	3549	0	160
2025.10.03	01:00:00	3856.906	3862.622	3850.366	3851.586	8017	0	160
2025.10.03	01:30:00	3851.616	3859.892	3847.306	3858.458	6586	0	160
2025.10.03	02:00:00	3858.424	3859.107	3854.163	3855.124	4157	0	160
2025.10.03	02:30:00	3855.092	3855.405	3847.620	3848.159	4449	0	160
2025.10.03	03:00:00	3848.129	3850.975	3839.774	3839.924	6387	0	160
2025.10.03	03:30:00	3839.955	3843.861	3838.019	3842.757	6836	0	160
2025.10.03	04:00:00	3842.711	3848.294	3841.608	3844.825	4042	0	160
2025.10.03	04:30:00	3844.845	3845.928	3843.063	3843.951	3741	0	160
2025.10.03	05:00:00	3843.970	3855.337	3843.836	3853.997	5771	0	160
2025.10.03	05:30:00	3854.036	3859.214	3853.301	3855.053	5074	0	160
2025.10.03	06:00:00	3855.015	3860.733	3850.842	3860.703	5324	0	160
2025.10.03	06:30:00	3860.644	3861.014	3855.333	3859.182	5059	0	160
2025.10.03	07:00:00	3859.168	3863.023	3856.972	3862.810	5112	0	160
2025.10.03	07:30:00	3862.853	3865.313	3861.335	3864.228	3453	0	160
2025.10.03	08:00:00	3864.196	3865.705	3860.168	3862.836	3912	0	160
2025.10.03	08:30:00	3862.823	3865.430	3860.613	3864.755	3442	0	160
2025.10.03	09:00:00	3864.735	3864.946	3856.834	3859.290	3789	0	160
2025.10.03	09:30:00	3859.330	3864.777	3857.978	3864.218	3312	0	160
2025.10.03	10:00:00	3864.221	3866.285	3862.371	3863.357	3550	0	160
2025.10.03	10:30:00	3863.335	3867.702	3862.072	3865.886	5376	0	160
2025.10.03	11:00:00	3865.866	3867.140	3857.511	3858.826	6316	0	160
2025.10.03	11:30:00	3858.798	3864.478	3854.689	3862.112	6224	0	160
2025.10.03	12:00:00	3862.141	3865.156	3860.448	3863.744	5652	0	160
2025.10.03	12:30:00	3863.786	3874.961	3862.861	3873.788	8152	0	160
2025.10.03	13:00:00	3873.897	3884.522	3869.998	3880.997	9106	0	160
2025.10.03	13:30:00	3880.972	3890.661	3872.684	3882.551	17836	0	160
2025.10.03	14:00:00	3882.607	3885.969	3866.235	3879.206	21444	0	160
2025.10.03	14:30:00	3879.166	3881.400	3872.460	3879.616	14464	0	160
2025.10.03	15:00:00	3879.585	3889.049	3873.882	3887.608	11089	0	160
2025.10.03	15:30:00	3887.654	3891.669	3883.995	3889.440	8538	0	160
2025.10.03	16:00:00	3889.474	3889.788	3880.480	3882.701	7663	0	160
2025.10.03	16:30:00	3882.738	3884.710	3880.604	3883.629	5459	0	160
2025.10.03	17:00:00	3883.676	3886.016	3880.733	3883.576	6207	0	160
2025.10.03	17:30:00	3883.672	3885.732	3876.883	3881.955	7544	0	160
2025.10.03	18:00:00	3882.021	3885.125	3879.920	3884.330	6068	0	160
2025.10.03	18:30:00	3884.379	3889.184	3884.257	3886.012	5005	0	160
2025.10.03	19:00:00	3886.070	3888.627	3883.509	3886.737	4676	0	160
2025.10.03	19:30:00	3886.721	3889.136	3884.542	3885.568	4408	0	160
2025.10.03	20:00:00	3885.537	3887.228	3883.623	3884.474	2385	0	160
2025.10.03	20:30:00	3884.476	3887.045	3882.845	3887.045	2305	0	160
2025.10.05	22:00:00	3888.624	3893.980	3884.034	3893.843	5327	0	160
2025.10.05	22:30:00	3893.787	3903.900	3890.146	3899.560	4625	0	160
2025.10.05	23:00:00	3899.787	3920.986	3898.418	3910.574	17557	0	160
2025.10.05	23:30:00	3910.618	3911.817	3907.813	3909.450	7650	0	160
2025.10.06	00:00:00	3909.487	3910.085	3898.937	3902.319	11077	0	160
2025.10.06	00:30:00	3902.291	3906.649	3899.966	3900.397	7265	0	160
2025.10.06	01:00:00	3900.435	3908.394	3899.673	3902.994	6599	0	160
2025.10.06	01:30:00	3902.942	3918.338	3902.314	3917.905	6252	0	160
2025.10.06	02:00:00	3917.975	3924.652	3917.537	3921.843	7704	0	160
2025.10.06	02:30:00	3921.788	3923.292	3918.690	3921.013	4526	0	160
2025.10.06	03:00:00	3920.964	3926.652	3919.861	3921.842	5204	0	160
2025.10.06	03:30:00	3921.803	3932.041	3921.465	3929.569	6288	0	160
2025.10.06	04:00:00	3929.584	3934.518	3928.730	3933.757	6152	0	160
2025.10.06	04:30:00	3933.784	3940.343	3932.333	3938.731	7099	0	160
2025.10.06	05:00:00	3938.698	3945.205	3933.107	3936.991	9409	0	160
2025.10.06	05:30:00	3937.034	3937.207	3927.364	3932.657	8892	0	160
2025.10.06	06:00:00	3932.744	3932.940	3922.377	3928.324	10593	0	160
2025.10.06	06:30:00	3928.249	3934.826	3925.057	3934.292	8055	0	160
2025.10.06	07:00:00	3934.321	3936.470	3929.272	3932.503	8503	0	160
2025.10.06	07:30:00	3932.559	3943.894	3931.160	3941.617	12194	0	160
2025.10.06	08:00:00	3941.651	3949.640	3940.116	3943.675	9980	0	160
2025.10.06	08:30:00	3943.631	3947.214	3935.409	3942.470	8094	0	160
2025.10.06	09:00:00	3942.443	3944.993	3938.914	3943.624	5736	0	160
2025.10.06	09:30:00	3943.595	3944.473	3936.535	3942.334	6168	0	160
2025.10.06	10:00:00	3942.367	3942.714	3932.551	3939.805	8915	0	160
2025.10.06	10:30:00	3939.823	3946.806	3939.202	3942.229	5521	0	160
2025.10.06	11:00:00	3942.113	3942.787	3933.546	3938.723	8309	0	160
2025.10.06	11:30:00	3938.606	3940.231	3930.997	3938.294	9041	0	160
2025.10.06	12:00:00	3938.256	3941.358	3928.693	3931.264	17202	0	160
2025.10.06	12:30:00	3931.224	3938.598	3926.472	3934.202	11891	0	160
2025.10.06	13:00:00	3934.227	3937.156	3930.789	3933.201	11198	0	160
2025.10.06	13:30:00	3933.249	3947.225	3927.142	3944.569	17948	0	160
2025.10.06	14:00:00	3944.537	3950.197	3940.201	3948.145	15446	0	160
2025.10.06	14:30:00	3948.100	3958.896	3946.825	3954.949	11169	0	160
2025.10.06	15:00:00	3954.924	3957.940	3948.395	3949.940	10907	0	160
2025.10.06	15:30:00	3949.980	3964.106	3948.056	3962.418	7989	0	160
2025.10.06	16:00:00	3962.454	3970.010	3945.799	3952.451	17817	0	160
2025.10.06	16:30:00	3952.492	3955.400	3950.937	3954.035	7146	0	160
2025.10.06	17:00:00	3954.066	3958.936	3951.659	3952.038	7682	0	160
2025.10.06	17:30:00	3951.999	3958.121	3951.119	3957.842	5547	0	160
2025.10.06	18:00:00	3957.876	3959.857	3955.881	3957.900	4212	0	160
2025.10.06	18:30:00	3957.996	3960.611	3956.004	3958.472	3611	0	160
2025.10.06	19:00:00	3958.427	3965.004	3958.274	3963.860	4263	0	160
2025.10.06	19:30:00	3963.901	3964.659	3958.470	3959.451	4141	0	160
2025.10.06	20:00:00	3959.415	3961.434	3958.511	3959.669	2727	0	160
2025.10.06	20:30:00	3959.684	3962.490	3957.397	3961.114	2473	0	160
2025.10.06	22:00:00	3958.919	3976.198	3958.488	3973.232	6860	0	160
2025.10.06	22:30:00	3973.166	3973.166	3958.852	3963.471	9048	0	160
2025.10.06	23:00:00	3963.433	3969.818	3961.625	3969.282	5201	0	160
2025.10.06	23:30:00	3969.265	3972.570	3967.598	3969.514	5624	0	160
2025.10.07	00:00:00	3969.556	3977.365	3966.573	3974.157	8365	0	160
2025.10.07	00:30:00	3974.113	3977.475	3961.443	3962.855	8619	0	160
2025.10.07	01:00:00	3962.822	3963.750	3955.804	3959.526	9260	0	160
2025.10.07	01:30:00	3959.562	3961.127	3955.902	3958.182	5784	0	160
2025.10.07	02:00:00	3958.135	3965.388	3957.379	3964.616	4625	0	160
2025.10.07	02:30:00	3964.651	3967.017	3963.767	3964.903	3456	0	160
2025.10.07	03:00:00	3964.848	3969.865	3960.730	3963.576	5056	0	160
2025.10.07	03:30:00	3963.601	3974.622	3962.820	3973.365	4826	0	160
2025.10.07	04:00:00	3973.409	3975.680	3971.453	3973.512	3948	0	160
2025.10.07	04:30:00	3973.550	3976.921	3973.101	3975.944	4020	0	160
2025.10.07	05:00:00	3975.918	3976.780	3960.115	3963.597	9455	0	160
2025.10.07	05:30:00	3963.628	3966.649	3960.467	3964.747	7157	0	160
2025.10.07	06:00:00	3964.624	3966.320	3959.761	3964.158	6669	0	160
2025.10.07	06:30:00	3964.188	3964.528	3953.823	3955.192	7873	0	160
2025.10.07	07:00:00	3955.223	3956.121	3943.883	3951.356	14415	0	160
2025.10.07	07:30:00	3951.316	3956.165	3943.305	3945.997	11020	0	160
2025.10.07	08:00:00	3945.918	3953.640	3940.820	3950.612	11134	0	160
2025.10.07	08:30:00	3950.677	3954.045	3950.296	3951.285	6176	0	160
2025.10.07	09:00:00	3951.283	3963.524	3951.064	3958.188	5967	0	160
2025.10.07	09:30:00	3958.297	3962.800	3955.156	3955.156	6445	0	160
2025.10.07	10:00:00	3955.161	3959.874	3954.060	3956.789	4975	0	160
2025.10.07	10:30:00	3956.787	3962.877	3956.291	3960.075	4505	0	160
2025.10.07	11:00:00	3960.088	3962.033	3956.452	3957.630	4448	0	160
2025.10.07	11:30:00	3957.634	3969.161	3956.308	3967.020	6045	0	160
2025.10.07	12:00:00	3966.967	3972.298	3964.319	3965.794	10062	0	160
2025.10.07	12:30:00	3965.868	3980.159	3965.033	3979.442	8357	0	160
2025.10.07	13:00:00	3979.374	3985.661	3977.395	3982.838	10117	0	160
2025.10.07	13:30:00	3982.866	3983.010	3970.499	3979.250	15470	0	160
2025.10.07	14:00:00	3979.211	3980.460	3968.988	3978.075	15925	0	160
2025.10.07	14:30:00	3978.039	3986.655	3977.520	3985.600	11370	0	160
2025.10.07	15:00:00	3985.635	3991.059	3979.111	3984.910	12611	0	160
2025.10.07	15:30:00	3984.945	3985.490	3961.817	3966.153	20360	0	160
2025.10.07	16:00:00	3966.174	3976.218	3963.092	3969.432	14064	0	160
2025.10.07	16:30:00	3969.465	3979.520	3968.406	3976.555	9201	0	160
2025.10.07	17:00:00	3976.665	3985.150	3976.445	3980.755	7861	0	160
2025.10.07	17:30:00	3980.792	3987.710	3980.515	3980.912	7189	0	160
2025.10.07	18:00:00	3980.954	3983.908	3974.076	3980.105	8730	0	160
2025.10.07	18:30:00	3980.132	3983.206	3978.373	3980.947	5558	0	160
2025.10.07	19:00:00	3981.006	3983.302	3978.451	3980.060	4676	0	160
2025.10.07	19:30:00	3979.981	3982.710	3978.987	3980.127	4914	0	160
2025.10.07	20:00:00	3980.174	3983.349	3980.174	3982.471	2478	0	160
2025.10.07	20:30:00	3982.468	3986.505	3981.737	3984.493	2408	0	160
2025.10.07	22:00:00	3983.622	3990.686	3983.440	3990.433	2510	0	160
2025.10.07	22:30:00	3990.506	3990.578	3987.237	3989.587	2207	0	160
2025.10.07	23:00:00	3989.611	3992.292	3988.507	3989.047	3291	0	160
2025.10.07	23:30:00	3989.100	3995.936	3988.357	3994.411	3678	0	160
2025.10.08	00:00:00	3994.367	3999.248	3994.152	3998.472	4123	0	160
2025.10.08	00:30:00	3998.527	3998.527	3989.361	3992.425	8641	0	160
2025.10.08	01:00:00	3992.376	3995.737	3984.478	3993.988	9974	0	160
2025.10.08	01:30:00	3994.050	4000.841	3990.853	4000.581	6281	0	160
2025.10.08	02:00:00	4000.535	4006.095	3995.606	4003.590	7397	0	160
2025.10.08	02:30:00	4003.664	4011.713	4003.515	4011.629	4451	0	160
2025.10.08	03:00:00	4011.582	4014.723	4008.891	4011.369	5048	0	160
2025.10.08	03:30:00	4011.261	4016.535	4010.336	4014.641	4874	0	160
2025.10.08	04:00:00	4014.688	4021.576	4014.683	4018.579	5643	0	160
2025.10.08	04:30:00	4018.546	4027.290	4017.022	4026.730	5830	0	160
2025.10.08	05:00:00	4026.685	4034.589	4024.508	4033.401	6374	0	160
2025.10.08	05:30:00	4033.434	4037.014	4028.268	4029.110	8089	0	160
2025.10.08	06:00:00	4029.203	4032.969	4021.329	4026.565	9477	0	160
2025.10.08	06:30:00	4026.518	4033.172	4025.496	4031.575	6968	0	160
2025.10.08	07:00:00	4031.634	4039.023	4030.048	4036.217	8081	0	160
2025.10.08	07:30:00	4036.190	4038.764	4030.873	4034.200	6932	0	160
2025.10.08	08:00:00	4034.165	4040.458	4033.141	4038.032	6529	0	160
2025.10.08	08:30:00	4038.102	4040.498	4036.247	4036.247	5881	0	160
2025.10.08	09:00:00	4036.218	4040.114	4033.154	4035.514	5167	0	160
2025.10.08	09:30:00	4035.401	4049.548	4030.829	4049.239	8016	0	160
2025.10.08	10:00:00	4049.204	4049.665	4037.847	4040.400	6564	0	160
2025.10.08	10:30:00	4040.431	4041.331	4033.557	4037.132	8044	0	160
2025.10.08	11:00:00	4037.182	4037.431	4032.870	4034.578	5760	0	160
2025.10.08	11:30:00	4034.623	4038.141	4032.037	4038.007	5970	0	160
2025.10.08	12:00:00	4037.971	4046.419	4035.462	4040.229	9424	0	160
2025.10.08	12:30:00	4040.187	4041.084	4030.954	4040.056	9651	0	160
2025.10.08	13:00:00	4039.948	4049.416	4038.215	4038.675	9304	0	160
2025.10.08	13:30:00	4038.700	4039.961	4026.342	4038.117	20855	0	160
2025.10.08	14:00:00	4038.070	4046.173	4035.619	4044.564	14754	0	160
2025.10.08	14:30:00	4044.618	4049.059	4039.340	4048.136	7671	0	160
2025.10.08	15:00:00	4048.102	4050.719	4037.242	4044.447	13486	0	160
2025.10.08	15:30:00	4044.463	4048.569	4042.579	4045.664	7105	0	160
2025.10.08	16:00:00	4045.694	4056.420	4044.191	4055.622	8974	0	160
2025.10.08	16:30:00	4055.655	4059.321	4052.464	4056.500	7996	0	160
2025.10.08	17:00:00	4056.544	4058.141	4048.175	4048.958	6365	0	160
2025.10.08	17:30:00	4048.997	4053.560	4042.840	4051.268	7825	0	160
2025.10.08	18:00:00	4051.224	4053.207	4038.492	4048.477	12842	0	160
2025.10.08	18:30:00	4048.507	4050.687	4045.913	4049.827	5323	0	160
2025.10.08	19:00:00	4049.858	4054.593	4032.088	4044.808	14580	0	160
2025.10.08	19:30:00	4044.728	4046.087	4034.182	4044.942	11235	0	160
2025.10.08	20:00:00	4044.914	4046.725	4039.539	4043.935	4798	0	160
2025.10.08	20:30:00	4043.969	4044.929	4038.582	4041.764	3507	0	160
2025.10.08	22:00:00	4036.284	4038.228	4015.448	4025.953	7601	0	160
2025.10.08	22:30:00	4025.978	4028.028	4020.403	4021.407	4624	0	160
2025.10.08	23:00:00	4021.435	4021.984	4011.948	4013.942	8180	0	160
2025.10.08	23:30:00	4013.974	4019.424	4001.204	4011.688	11389	0	160
2025.10.09	00:00:00	4011.706	4027.798	4008.628	4027.149	10701	0	160
2025.10.09	00:30:00	4027.176	4028.008	4019.741	4023.037	8232	0	160
2025.10.09	01:00:00	4023.061	4032.694	4008.205	4031.125	24565	0	160
2025.10.09	01:30:00	4031.101	4036.300	4016.880	4019.764	13698	0	160
2025.10.09	02:00:00	4019.727	4020.977	4002.498	4013.106	13733	0	160
2025.10.09	02:30:00	4013.190	4021.236	4005.905	4018.578	9633	0	160
2025.10.09	03:00:00	4018.560	4025.094	4017.154	4024.502	7924	0	160
2025.10.09	03:30:00	4024.464	4029.537	4023.820	4026.783	4866	0	160
2025.10.09	04:00:00	4026.720	4038.606	4026.720	4038.270	4900	0	160
2025.10.09	04:30:00	4038.347	4041.084	4036.161	4039.021	4939	0	160
2025.10.09	05:00:00	4039.037	4040.398	4034.236	4038.960	6239	0	160
2025.10.09	05:30:00	4038.920	4043.744	4035.006	4039.776	9267	0	160
2025.10.09	06:00:00	4039.811	4041.010	4031.343	4031.637	8012	0	160
2025.10.09	06:30:00	4031.685	4036.097	4022.631	4026.100	11059	0	160
2025.10.09	07:00:00	4026.133	4032.971	4024.706	4028.788	9092	0	160
2025.10.09	07:30:00	4028.756	4032.439	4026.701	4031.582	5897	0	160
2025.10.09	08:00:00	4031.510	4038.016	4030.183	4036.765	6148	0	160
2025.10.09	08:30:00	4036.737	4040.335	4035.261	4038.203	4880	0	160
2025.10.09	09:00:00	4038.167	4042.059	4036.497	4038.470	5871	0	160
2025.10.09	09:30:00	4038.437	4040.226	4034.199	4037.488	5377	0	160
2025.10.09	10:00:00	4037.458	4039.465	4036.284	4038.620	4111	0	160
2025.10.09	10:30:00	4038.732	4044.346	4037.961	4044.219	3998	0	160
2025.10.09	11:00:00	4044.172	4046.757	4033.459	4035.974	7449	0	160
2025.10.09	11:30:00	4035.916	4046.462	4035.916	4044.488	6439	0	160
2025.10.09	12:00:00	4044.450	4044.794	4037.369	4040.988	8841	0	160
2025.10.09	12:30:00	4041.028	4053.776	4039.829	4053.367	10518	0	160
2025.10.09	13:00:00	4053.342	4057.972	4048.707	4055.561	16800	0	160
2025.10.09	13:30:00	4055.514	4056.714	4016.773	4017.276	35497	0	160
2025.10.09	14:00:00	4017.227	4029.078	4006.480	4006.921	35002	0	160
2025.10.09	14:30:00	4007.011	4028.891	4003.929	4024.195	26310	0	160
2025.10.09	15:00:00	4024.155	4028.583	4016.295	4016.538	18500	0	160
2025.10.09	15:30:00	4016.498	4018.548	4006.430	4014.637	18025	0	160
2025.10.09	16:00:00	4014.588	4021.757	4009.909	4012.301	11458	0	160
2025.10.09	16:30:00	4012.274	4012.651	3964.007	3968.612	36562	0	160
2025.10.09	17:00:00	3968.655	3974.424	3944.571	3958.867	33629	0	160
2025.10.09	17:30:00	3958.909	3963.549	3945.030	3950.140	21495	0	160
2025.10.09	18:00:00	3950.116	3968.883	3949.489	3963.129	15376	0	160
2025.10.09	18:30:00	3963.059	3963.750	3955.837	3957.338	10155	0	160
2025.10.09	19:00:00	3957.294	3978.144	3955.150	3978.080	11096	0	160
2025.10.09	19:30:00	3978.120	3982.214	3971.792	3973.033	10932	0	160
2025.10.09	20:00:00	3973.087	3979.029	3973.085	3976.574	5106	0	160
2025.10.09	20:30:00	3976.581	3977.670	3973.050	3976.053	3741	0	160
2025.10.09	22:00:00	3981.265	3981.298	3958.514	3972.445	6687	0	160
2025.10.09	22:30:00	3972.321	3977.345	3971.253	3975.332	4544	0	160
2025.10.09	23:00:00	3975.406	3985.998	3974.503	3983.179	4603	0	160
2025.10.09	23:30:00	3983.191	3990.833	3978.991	3989.932	7842	0	160
2025.10.10	00:00:00	3989.927	3993.170	3985.492	3991.469	8591	0	160
2025.10.10	00:30:00	3991.540	3994.427	3987.994	3991.074	5814	0	160
2025.10.10	01:00:00	3991.043	3992.409	3975.305	3981.635	12634	0	160
2025.10.10	01:30:00	3981.660	3981.814	3969.907	3973.275	11086	0	160
2025.10.10	02:00:00	3973.316	3985.729	3973.204	3984.338	7431	0	160
2025.10.10	02:30:00	3984.226	3986.808	3976.654	3978.670	7134	0	160
2025.10.10	03:00:00	3978.572	3979.278	3961.869	3970.445	9664	0	160
2025.10.10	03:30:00	3970.410	3974.006	3960.795	3961.963	8029	0	160
2025.10.10	04:00:00	3961.934	3964.592	3946.940	3959.016	10741	0	160
2025.10.10	04:30:00	3958.979	3966.770	3957.734	3966.375	5879	0	160
2025.10.10	05:00:00	3966.324	3977.909	3966.292	3972.711	7670	0	160
2025.10.10	05:30:00	3972.678	3977.085	3965.610	3974.815	11164	0	160
2025.10.10	06:00:00	3974.923	3976.160	3967.621	3971.776	10104	0	160
2025.10.10	06:30:00	3971.812	3976.135	3962.637	3968.410	11491	0	160
2025.10.10	07:00:00	3968.350	3968.598	3952.594	3964.942	13410	0	160
2025.10.10	07:30:00	3964.961	3976.279	3962.264	3971.948	8752	0	160
2025.10.10	08:00:00	3971.998	3988.783	3970.153	3986.699	10286	0	160
2025.10.10	08:30:00	3986.645	3994.832	3985.357	3992.036	7576	0	160
2025.10.10	09:00:00	3992.079	4001.720	3990.192	3996.363	9744	0	160
2025.10.10	09:30:00	3996.405	4006.760	3994.447	3995.720	10080	0	160
2025.10.10	10:00:00	3995.695	3999.040	3990.725	3998.782	10033	0	160
2025.10.10	10:30:00	3998.813	4000.091	3993.071	3993.963	6990	0	160
2025.10.10	11:00:00	3993.919	3999.743	3993.133	3996.838	7461	0	160
2025.10.10	11:30:00	3996.953	3998.560	3983.165	3987.181	10892	0	160
2025.10.10	12:00:00	3987.207	3993.534	3984.995	3991.552	11641	0	160
2025.10.10	12:30:00	3991.668	3991.910	3980.231	3985.702	10073	0	160
2025.10.10	13:00:00	3985.714	3994.711	3979.394	3992.521	13072	0	160
2025.10.10	13:30:00	3992.431	3998.208	3975.415	3980.873	22598	0	160
2025.10.10	14:00:00	3980.827	3987.234	3970.604	3983.268	19212	0	160
2025.10.10	14:30:00	3983.310	3994.225	3980.030	3990.132	16698	0	160
2025.10.10	15:00:00	3990.098	4020.054	3988.062	4016.772	35026	0	160
2025.10.10	15:30:00	4016.798	4022.825	3994.543	3997.977	31903	0	160
2025.10.10	16:00:00	3998.011	3998.782	3977.371	3987.749	26814	0	160
2025.10.10	16:30:00	3987.796	3995.037	3979.622	3983.316	16460	0	160
2025.10.10	17:00:00	3983.360	3986.935	3974.975	3984.560	17983	0	160
2025.10.10	17:30:00	3984.517	3992.207	3978.273	3989.844	11108	0	160
2025.10.10	18:00:00	3989.899	4009.078	3984.163	4004.270	10521	0	160
2025.10.10	18:30:00	4004.187	4005.178	3992.978	3999.062	10613	0	160
2025.10.10	19:00:00	3998.931	4008.478	3995.721	4005.269	10029	0	160
2025.10.10	19:30:00	4005.240	4021.387	4005.240	4011.206	13266	0	160
2025.10.10	20:00:00	4011.247	4015.635	4005.670	4012.407	6025	0	160
2025.10.10	20:30:00	4012.361	4020.878	4007.703	4010.399	11072	0	160
2025.10.12	22:00:00	4014.463	4045.305	4008.645	4040.373	15345	0	160
2025.10.12	22:30:00	4040.417	4043.036	4032.649	4042.325	7663	0	160
2025.10.12	23:00:00	4042.285	4060.232	4040.883	4049.085	14648	0	160
2025.10.12	23:30:00	4049.156	4049.781	4032.129	4035.147	11979	0	160
2025.10.13	00:00:00	4035.195	4041.698	4024.300	4040.632	17421	0	160
2025.10.13	00:30:00	4040.600	4059.998	4037.453	4043.878	19710	0	160
2025.10.13	01:00:00	4043.762	4053.513	4035.739	4042.112	19724	0	160
2025.10.13	01:30:00	4042.083	4054.984	4041.327	4053.025	11564	0	160
2025.10.13	02:00:00	4053.102	4055.915	4042.539	4046.310	9485	0	160
2025.10.13	02:30:00	4046.258	4050.919	4041.646	4048.050	8663	0	160
2025.10.13	03:00:00	4048.000	4052.698	4046.279	4051.751	6184	0	160
2025.10.13	03:30:00	4051.855	4056.467	4048.339	4051.909	6744	0	160
2025.10.13	04:00:00	4051.922	4057.286	4050.974	4056.689	4526	0	160
2025.10.13	04:30:00	4056.687	4059.396	4055.564	4056.316	4464	0	160
2025.10.13	05:00:00	4056.219	4073.995	4054.814	4071.381	10108	0	160
2025.10.13	05:30:00	4071.351	4078.206	4061.867	4063.659	12796	0	160
2025.10.13	06:00:00	4063.702	4071.580	4059.739	4068.735	12532	0	160
2025.10.13	06:30:00	4068.626	4073.572	4066.758	4069.542	9065	0	160
2025.10.13	07:00:00	4069.498	4076.147	4066.446	4074.529	8847	0	160
2025.10.13	07:30:00	4074.500	4077.490	4068.221	4071.176	7903	0	160
2025.10.13	08:00:00	4071.111	4076.448	4069.864	4073.481	7779	0	160
2025.10.13	08:30:00	4073.510	4079.319	4069.026	4077.813	7442	0	160
2025.10.13	09:00:00	4077.800	4079.864	4071.252	4071.660	5654	0	160
2025.10.13	09:30:00	4071.628	4079.601	4070.283	4077.331	6423	0	160
2025.10.13	10:00:00	4077.365	4077.453	4071.347	4076.240	7071	0	160
2025.10.13	10:30:00	4076.276	4085.323	4073.504	4080.975	5871	0	160
2025.10.13	11:00:00	4080.878	4084.617	4077.094	4081.276	7645	0	160
2025.10.13	11:30:00	4081.305	4081.463	4073.602	4073.986	7056	0	160
2025.10.13	12:00:00	4073.987	4084.362	4073.189	4083.808	9726	0	160
2025.10.13	12:30:00	4083.802	4085.859	4075.390	4079.554	10438	0	160
2025.10.13	13:00:00	4079.599	4092.926	4078.195	4091.258	11376	0	160
2025.10.13	13:30:00	4091.283	4095.605	4081.684	4093.982	16989	0	160
2025.10.13	14:00:00	4093.955	4097.051	4090.645	4094.646	12949	0	160
2025.10.13	14:30:00	4094.727	4103.956	4094.701	4097.364	11147	0	160
2025.10.13	15:00:00	4097.312	4100.199	4091.783	4093.351	10690	0	160
2025.10.13	15:30:00	4093.323	4107.412	4092.576	4104.946	7971	0	160
2025.10.13	16:00:00	4104.908	4117.103	4104.865	4109.959	9737	0	160
2025.10.13	16:30:00	4109.912	4112.878	4103.835	4105.753	9492	0	160
2025.10.13	17:00:00	4105.775	4115.415	4101.747	4112.579	9831	0	160
2025.10.13	17:30:00	4112.629	4113.772	4100.219	4103.905	8189	0	160
2025.10.13	18:00:00	4103.850	4107.541	4099.371	4104.773	5958	0	160
2025.10.13	18:30:00	4104.745	4107.225	4099.992	4101.730	5751	0	160
2025.10.13	19:00:00	4101.684	4106.665	4090.701	4104.674	8154	0	160
2025.10.13	19:30:00	4104.728	4110.936	4102.222	4108.639	6065	0	160
2025.10.13	20:00:00	4108.532	4111.267	4106.020	4110.665	2637	0	160
2025.10.13	20:30:00	4110.685	4112.785	4107.551	4111.336	2539	0	160
2025.10.13	22:00:00	4112.466	4114.315	4108.856	4109.143	3316	0	160
2025.10.13	22:30:00	4109.177	4115.834	4106.541	4114.935	4268	0	160
2025.10.13	23:00:00	4114.903	4116.978	4112.756	4115.163	4912	0	160
2025.10.13	23:30:00	4115.239	4132.068	4115.092	4128.045	11344	0	160
2025.10.14	00:00:00	4128.091	4129.687	4119.622	4126.197	11169	0	160
2025.10.14	00:30:00	4126.224	4130.196	4124.343	4124.551	7621	0	160
2025.10.14	01:00:00	4124.516	4149.929	4123.052	4146.859	16761	0	160
2025.10.14	01:30:00	4146.845	4149.173	4132.063	4137.283	17054	0	160
2025.10.14	02:00:00	4137.224	4143.666	4136.972	4142.265	8985	0	160
2025.10.14	02:30:00	4142.284	4149.756	4141.782	4146.070	10959	0	160
2025.10.14	03:00:00	4145.960	4159.594	4145.172	4159.296	8365	0	160
2025.10.14	03:30:00	4159.251	4166.495	4158.034	4163.373	8328	0	160
2025.10.14	04:00:00	4163.414	4169.220	4157.777	4163.923	9775	0	160
2025.10.14	04:30:00	4163.869	4170.064	4155.738	4168.037	7356	0	160
2025.10.14	05:00:00	4168.002	4179.744	4165.602	4179.278	10715	0	160
2025.10.14	05:30:00	4179.210	4179.673	4111.080	4121.145	47381	0	160
2025.10.14	06:00:00	4121.166	4133.902	4090.542	4114.010	38434	0	160
2025.10.14	06:30:00	4114.045	4115.129	4090.717	4112.120	31470	0	160
2025.10.14	07:00:00	4112.095	4127.827	4102.453	4123.700	19558	0	160
2025.10.14	07:30:00	4123.817	4126.951	4116.796	4126.283	15773	0	160
2025.10.14	08:00:00	4126.236	4144.440	4124.656	4144.334	12606	0	160
2025.10.14	08:30:00	4144.371	4145.221	4130.392	4143.981	14771	0	160
